hs8_code,hs8_name,hs8i,hs8e,hs2_code,hs2_name,hs2i,hs2e,hs4_code,hs4_name,hs4i,hs4e,hs6_code,hs6_name,hs6i,hs6e
2081020,冻兔肉，不包括兔头,0,0.85627745,2,第2章   肉及食用杂碎,1475.439227,47.14107327,208,其他鲜、冷、冻肉及食用杂碎,0.9564377,2.12854259,20810,鲜、冷、冻家兔或野兔肉及食用杂碎,0,0.85627745
2081090,鲜、冷、冻野兔肉；兔及野兔的食用杂碎,0,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,208,其他鲜、冷、冻肉及食用杂碎,0.9564377,2.12854259,20810,鲜、冷、冻家兔或野兔肉及食用杂碎,0,0.85627745
2083000,鲜、冷、冻灵长目动物肉及食用杂碎,0,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,208,其他鲜、冷、冻肉及食用杂碎,0.9564377,2.12854259,20830,鲜、冷、冻灵长目动物肉及食用杂碎,0,0
2084000,鲜、冷、冻的鲸、海豚及鼠海豚的、海牛及儒艮的以及海豹、海狮及海象的肉及食用杂碎,0,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,208,其他鲜、冷、冻肉及食用杂碎,0.9564377,2.12854259,20840,鲜、冷、冻的鲸、海豚及鼠海豚的、海牛及儒艮的以及海豹、海狮及海象的肉及食用杂碎,0,0
2085000,鲜、冷、冻的爬行动物（包括蛇及龟鳖）的肉及食用杂碎,0,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,208,其他鲜、冷、冻肉及食用杂碎,0.9564377,2.12854259,20850,鲜、冷、冻爬行动物（包括蛇及龟鳖）的肉及食用杂碎,0,0
2086000,鲜、冷、冻的骆驼及其他骆驼科动物的肉及食用杂碎,0,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,208,其他鲜、冷、冻肉及食用杂碎,0.9564377,2.12854259,20860,鲜、冷、冻骆驼及其他骆驼科动物的肉及食用杂碎,0,0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,0,1.2173788,2,第2章   肉及食用杂碎,1475.439227,47.14107327,208,其他鲜、冷、冻肉及食用杂碎,0.9564377,2.12854259,20890,其他鲜、冷、冻肉及食用杂碎,0.9564377,1.27226514
2089090,其他鲜、冷、冻的肉及食用杂碎,0.9564377,0.05488634,2,第2章   肉及食用杂碎,1475.439227,47.14107327,208,其他鲜、冷、冻肉及食用杂碎,0.9564377,2.12854259,20890,其他鲜、冷、冻肉及食用杂碎,0.9564377,1.27226514
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,0.6430711,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,209,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,0.6430711,0,20910,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,0.6430711,0
2099000,"未炼制或用其他方法提取的不带瘦肉的家禽脂肪,鲜、冷、冻、干、熏、盐腌或盐渍的",0,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,209,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,0.6430711,0,20990,"未炼制或用其他方法提取的不带瘦肉的家禽脂肪,鲜、冷、冻、干、熏、盐腌或盐渍的",0,0
2101110,干、熏、盐腌或盐渍带骨猪腿,0.98809227,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21011,干、熏、盐腌或盐渍带骨猪腿及肉块,1.0928911,0.00050064
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,0.10479883,0.00050064,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21011,干、熏、盐腌或盐渍带骨猪腿及肉块,1.0928911,0.00050064
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,0,0.01606635,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21012,干、熏、盐腌或盐渍猪腹肉（五花肉）,0,0.01606635
2101900,其他干、熏、盐腌或盐渍猪肉,1.07366593,0.07505792,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21019,其他干、熏、盐腌或盐渍猪肉,1.07366593,0.07505792
2102000,干、熏、盐腌或盐渍牛肉,0,0.0004735,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21020,干、熏、盐腌或盐渍牛肉,0,0.0004735
2109100,干、熏、盐腌或盐渍灵长目动物肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,0,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21091,干、熏、盐腌或盐渍灵长目动物肉及食用杂碎,0,0
2109200,干、熏、盐腌或盐渍的鲸、海豚及鼠海豚的、海牛及儒艮的、海豹、海狮及海象的肉及食用杂碎（包括细粉、粗粉）,0,0,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21092,干、熏、盐腌或盐渍的鲸、海豚及鼠海豚的、海牛及儒艮的、海豹、海狮及海象的肉及食用杂碎（包括细粉、粗粉）,0,0
2109300,干、熏、盐腌或盐渍的爬行动物（包括蛇及龟鳖）的肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,0.0020097,0.00608326,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21093,干、熏、盐腌或盐渍的爬行动物（包括蛇及龟鳖）的肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,0.0020097,0.00608326
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,0,0.10616064,2,第2章   肉及食用杂碎,1475.439227,47.14107327,210,肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,2.16856673,0.20434231,21099,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,0,0.10616064
3011100,淡水观赏鱼,0.57776864,0.17494313,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30111,淡水观赏鱼,0.57776864,0.17494313
3011900,其他观赏鱼,0.34009487,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30119,其他观赏鱼,0.34009487,0
3019110,鳟鱼苗,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30191,鳟鱼,0,0.06206479
3019190,其他活鳟鱼，鱼苗除外,0,0.06206479,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30191,鳟鱼,0,0.06206479
3019210,鳗鱼苗,6.06390233,0.11858698,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30192,鳗鱼（鳗鲡属）,6.16559734,12.82646807
3019290,其他活鳗鱼，鱼苗除外,0.10169501,12.70788109,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30192,鳗鱼（鳗鲡属）,6.16559734,12.82646807
3019310,鲤科鱼苗,0,0.000745,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30193,鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,0,4.59624818
3019390,"其他活鲤科鱼, 鱼苗除外",0,4.59550318,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30193,鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,0,4.59624818
3019410,大西洋及太平洋蓝鳍金枪鱼鱼苗,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30194,大西洋及太平洋蓝鳍金枪鱼,0,0
3019491,"其他活大西洋蓝鳍金枪鱼,鱼苗除外",0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30194,大西洋及太平洋蓝鳍金枪鱼,0,0
3019492,"其他活太平洋蓝鳍金枪鱼,鱼苗除外",0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30194,大西洋及太平洋蓝鳍金枪鱼,0,0
3019510,南方蓝鳍金枪鱼苗,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30195,南方蓝鳍金枪鱼,0,0
3019590,其他活南方蓝鳍金枪鱼，鱼苗除外,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30195,南方蓝鳍金枪鱼,0,0
3019911,鲈鱼苗,0.00085831,0.01918865,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30199,其他活鱼,7.02387937,22.76101308
3019912,鲟鱼苗,0,0.00084331,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30199,其他活鱼,7.02387937,22.76101308
3019919,其他鱼苗,0,2.17008012,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30199,其他活鱼,7.02387937,22.76101308
3019991,活罗非鱼,0,0.18197995,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30199,其他活鱼,7.02387937,22.76101308
3019992,活?,0,0.20449619,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30199,其他活鱼,7.02387937,22.76101308
3019993,其他活鲤科鱼,0,1.3292023,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30199,其他活鱼,7.02387937,22.76101308
3019999,其他活鱼,7.02302106,18.85522256,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,301,活鱼,14.10734022,40.42073725,30199,其他活鱼,7.02387937,22.76101308
3021100,鲜或冷的鳟鱼,0.11870104,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30211,鲜、冷鳟鱼,0.11870104,0
3021300,鲜或冷的大麻哈鱼,0.4254964,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30213,鲜、冷大麻哈鱼,0.4254964,0
3021410,鲜或冷的大西洋鲑鱼,37.43493635,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30214,鲜、冷大西洋鲑鱼及多瑙哲罗鱼,37.43493635,0
3021420,鲜或冷的多瑙哲罗鱼,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30214,鲜、冷大西洋鲑鱼及多瑙哲罗鱼,37.43493635,0
3021900,其他鲜或冷的鲑科鱼,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30219,其他鲜、冷鲑科鱼,0,0
3022100,鲜或冷的庸鲽鱼,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30221,鲜、冷庸鲽鱼（马舌鲽、庸鲽、狭鳞庸鲽）,0,0
3022200,鲜或冷的鲽鱼,0.00128747,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30222,鲜、冷鲽鱼（鲽）,0.00128747,0
3022300,鲜或冷的鳎鱼,0.00002086,0.10477041,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30223,鲜、冷鳎鱼（鳎属）,0.00002086,0.10477041
3022400,鲜或冷的大菱鲆,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30224,鲜、冷大菱鲆（瘤棘?）,0,0
3022900,其他鲜或冷的比目鱼,0.0888125,0.22522784,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30229,其他鲜、冷比目鱼（鲽科、?科、舌鳎科、鳎科、菱?科、刺?科）,0.0888125,0.22522784
3023100,鲜或冷的长鳍金枪鱼,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30231,鲜、冷长鳍金枪鱼,0,0
3023200,鲜或冷的黄鳍金枪鱼,0.00049815,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30232,鲜、冷黄鳍金枪鱼,0.00049815,0
3023300,鲜或冷鲣,0.00364368,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30233,鲜、冷鲣,0.00364368,0
3023400,鲜或冷的大眼金枪鱼,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30234,鲜、冷大眼金枪鱼,0,0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,0.01296403,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30235,鲜、冷大西洋及太平洋蓝鳍金枪鱼,1.23467792,0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,1.22171389,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30235,鲜、冷大西洋及太平洋蓝鳍金枪鱼,1.23467792,0
3023600,鲜或冷的南方蓝鳍金枪鱼,0.00087795,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30236,鲜、冷南方蓝鳍金枪鱼,0.00087795,0
3023900,其他鲜或冷的金枪鱼,0.16936063,0.00971868,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30239,其他鲜、冷金枪鱼,0.16936063,0.00971868
3024100,鲜或冷的鲱鱼,0.00181365,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30241,鲜、冷鲱鱼（大西洋鲱鱼、太平洋鲱鱼）,0.00181365,0
3024200,鲜或冷的?鱼,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30242,鲜、冷?鱼(?属),0,0
3024300,鲜或冷的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30243,鲜、冷沙丁鱼（沙丁鱼、沙瑙鱼属）、小沙丁鱼属、黍鲱或西鲱,0,0
3024400,鲜或冷的鲭鱼,0.01774357,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30244,鲜、冷鲭鱼〔大西洋鲭、澳洲鲭（鲐）、日本鲭（鲐）〕,0.01774357,0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,0.00755948,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30245,鲜、冷对称竹荚鱼、新西兰竹荚鱼及竹荚鱼(竹荚鱼属),0.00755948,0
3024600,鲜或冷的军曹鱼,0,0.85518669,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30246,鲜、冷军曹鱼,0,0.85518669
3024700,鲜或冷的剑鱼,0,0,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30247,鲜、冷剑鱼,0,0
3024910,鲜、冷银鲳(鲳属),0.60081858,0.00604625,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,873.3629601,579.545534,302,鲜、冷鱼，但品目03.04的鱼片及其他鱼肉除外,43.47400306,13.05062332,30249,鲜、冷印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、?鱼（?属）、银鲳(鲳属)、秋刀鱼、圆?(圆?属）、多春鱼（毛鳞鱼）、鲔鱼、狐鲣（狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼（旗鱼科）,0.61988472,0.08332826
