hs2_code,hs2_name,hs4_code,hs4_name,hs8_count,i,e,ie
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9008,影像投影仪，但电影用除外；照片（电影片除外）放大机及缩片机,8,24780417,418296247,443076664
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9010,本章其他品目未列名的照相（包括电影）洗印用装置及设备；负片显示器；银幕及其他投影屏幕,12,1329311449,868341891,2197653340
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9011,复式光学显微镜，包括用于显微照相、显微电影摄影及显微投影的,4,3434063235,1842532893,5276596128
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9012,显微镜，但光学显微镜除外；衍射设备,2,6851497605,293959283,7145456888
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9013,激光器、但激光二极管除外；本章其他品目未列名的光学仪器及器具,7,15058235027,8201588757,23259823784
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9014,定向罗盘；其他导航仪器及装置,6,1899479958,443536324,2343016282
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9015,大地测量（包括摄影测量）、水道测量、海洋、水文、气象或地球地理用仪器及装置，不包括罗盘；测距仪,6,4107381844,6434589987,10541971831
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9016,感量≤50毫克的天平，不论是否带有砝码,2,328717884,395221462,723939346
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9017,绘图、画线或数学计算仪器及器具（例如，绘图机、比例缩放仪、分度规、绘图工具、计算尺及盘式计算器）；本章其他品目未列名的手用测量长度的器具（例如，量尺、量带、千分尺及卡尺）,5,499339430,5302797786,5802137216
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9018,医疗、外科、牙科或兽医用仪器及器具，包括闪烁扫描装置、其他电气医疗装置及视力检查仪器,29,60340604054,50591638197,1.10932E+11
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9019,机械疗法器具；按摩器具；心理功能测验装置；臭氧治疗器；氧气治疗器、喷雾治疗器、人工呼吸器及其他治疗用呼吸器具,5,1736109717,32063853362,33799963079
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9020,其他呼吸器具及防毒面具，但不包括既无机械零件又无可互换过滤器的防护面具,1,462056315,373465170,835521485
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9021,矫形器具，包括支具、外科手术带、氙气带；甲板及其他骨拆用具；人造的人体部分；助听器及为弥补生理缺陷或残疾而穿戴、携带或植入人体内的其他器具,10,19391260936,11613434968,31004695904
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9022,X射线或α射线、β射线、γ射线或其他离子射线的应用设备，不论是否用于医疗、外科、牙科或兽医，包括射线照相及射线治疗设备，X射线管及其他X射线发生器、高压发生器、控制板及控制台、荧光屏、检查或治疗用的桌、椅及类似品,13,20691328382,12602043331,33293371713
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9023,专供示范（例如，教学或展览）而无其他用途的仪器、装置及模型,2,753241251,3737405456,4490646707
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9024,各种材料（例如，金属、木材、纺织材料、纸张、塑料）的硬度、强度、压缩性、弹性或其他机械性能的试验机器及器具,5,1815527659,716623488,2532151147
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9025,记录式或非纪录式的液体比重计及类似的浮子式仪器、温度计、高温计、气压计、湿度计、干湿球温度计及其组合装置,5,4835783847,7385427232,12221211079
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9026,液体或气体的流量、液位、压力或其他变化量的测量或检验仪器及装置（例如，流量计、液位计、压力表、热量计），但不包括品目9014、9015、9028或9032的仪器及装置,6,16252433262,12827561742,29079995004
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9027,理化分析仪器及装置（例如，偏振仪、折光仪、分光仪、气体或烟雾分析仪）；测量或检验粘性、多孔性、膨胀性、表面张力及类似性能的仪器及装置；测量或检验热量、声量或光量的仪器及装置（包括曝光表）；检镜切片机,14,52795507242,16836368676,69631875918
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9028,生产或供应气体、液体及电力用的计量仪表，包括它们的校准仪表,12,929393615,10894134534,11823528149
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9029,转数计、产量计数器、车费计、里程计、步数计及类似仪表；速度计及转速表，品目9014及9015的仪表除外；频闪观测仪,6,1098143186,3251459651,4349602837
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9030,示波器、频谱分析仪及其他用于电量测量或检验的仪器和装置，但不包括品目9028的各种仪表；α射线、β射线、γ射线、X射线、宇宙射线或其他粒子射线的测量或检验仪器及装置,18,22321725745,10776571198,33098296943
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9031,本章其他品目未列名的测量或检验仪器、器具及机器；轮廓投影仪,14,75827322153,32178225030,1.08006E+11
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9032,自动调节或控制仪器及装置,8,28130956593,26964726562,55095683155
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9033,第90章所列机器、器具、仪器或装置用的本章其他品目未列名的零件、附件,1,423015604,1584045140,2007060744
91 ,第91章  钟表及其零件,9101,手表、怀表及其他表，包括秒表，表壳用贵金属或包贵金属制成,7,5625063436,499604134,6124667570
91 ,第91章  钟表及其零件,9102,手表、怀表及其他表，包括秒表，但品目9101的货品除外,7,13574877385,9132388946,22707266331
91 ,第91章  钟表及其零件,9103,以表芯组装成的钟，但不包括品目9104的钟,2,3154364,12349341,15503705
91 ,第91章  钟表及其零件,9104,仪表板钟及车辆、航空器、航天器或船舶用的类似钟,1,6825800,51868851,58694651
91 ,第91章  钟表及其零件,9105,其他钟,7,51260575,4875161757,4926422332
91 ,第91章  钟表及其零件,9106,时间记录器以及测量、记录或指示时间间隔的装置，装有钟、表机芯或同步电动机的（例如，考勤钟、时刻记录器）,2,21380375,814716173,836096548
91 ,第91章  钟表及其零件,9107,装有钟、表机芯或同步电动机的定时开关,1,11862913,564127445,575990358
91 ,第91章  钟表及其零件,9108,已组装的完整表芯,6,1131798345,415196614,1546994959
91 ,第91章  钟表及其零件,9109,已组装的完整钟芯,2,13058024,132715614,145773638
91 ,第91章  钟表及其零件,9110,未组装或部分组装的完整钟、表机芯（机芯套装件）；已组装的不完整钟、表机芯；未组装的不完整钟、表机芯,5,75519421,238614174,314133595
91 ,第91章  钟表及其零件,9111,表壳及其零件,4,449603273,2399916138,2849519411
91 ,第91章  钟表及其零件,9112,钟壳和本章所列其他货品的类似外壳及其零件,2,1882876,56823219,58706095
91 ,第91章  钟表及其零件,9113,表带及其零件,3,574308422,2961440546,3535748968
91 ,第91章  钟表及其零件,9114,钟、表的其他零件,5,553653537,1169292789,1722946326
92 ,第92章  乐器及其零件、附件,9201,钢琴，包括自动钢琴；拨弦古钢琴及其他键盘弦乐器,3,1082431966,312653248,1395085214
92 ,第92章  乐器及其零件、附件,9202,其他弦乐器（例如，吉他、小提琴、竖琴）,2,184244848,2694433234,2878678082
92 ,第92章  乐器及其零件、附件,9205,管乐器，但游艺场风琴及手摇风琴除外,5,191653358,1036389805,1228043163
92 ,第92章  乐器及其零件、附件,9206,打击乐器（例如，鼓、木琴、铙、钹、响板、响葫芦）,1,68541767,908653943,977195710
