I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,COUNTRY,DELAY,
E,2018/11/1 14:28,3711,3711,312,153587 ,
E,2018/11/1 14:28,3708,3708,344,153587 ,
E,2018/11/1 14:28,3720,3720,116,153589 ,
E,2018/11/1 14:28,3717,3717,110,153591 ,
E,2018/11/1 14:28,3708,3708,502,153591 ,
E,2018/11/1 14:28,3708,3708,142,153592 ,
E,2018/11/1 14:28,3715,101,142,153592 ,
E,2018/11/1 14:28,3708,3708,111,153592 ,
E,2018/11/1 14:28,3711,3711,116,153595 ,
E,2018/11/1 14:28,3717,3717,142,153596 ,
E,2018/11/1 14:28,3715,3715,305,153600 ,
E,2018/11/1 14:28,3717,3717,347,153608 ,
I,2018/11/1 14:29,3705,3705,412,153612 ,
I,2018/11/1 14:29,3720,3720,410,153612 ,
E,2018/11/1 14:29,3708,3708,502,153613 ,
E,2018/11/1 14:29,3717,3717,412,153619 ,
E,2018/11/1 14:29,3708,3708,138,153619 ,
E,2018/11/1 14:29,3708,3708,444,153619 ,
E,2018/11/1 14:29,3715,101,304,153623 ,
E,2018/11/1 14:29,3715,3715,131,153624 ,
E,2018/11/1 14:29,3716,5301,133,153624 ,
E,2018/11/1 14:29,3708,3708,305,153627 ,
E,2018/11/1 14:29,3716,5301,127,153627 ,
E,2018/11/1 14:29,3708,3708,142,153627 ,
E,2018/11/1 14:29,3715,3507,330,153628 ,
E,2018/11/1 14:29,3708,3708,309,153629 ,
E,2018/11/1 14:29,3711,3711,142,153630 ,
E,2018/11/1 14:29,3711,3711,609,153631 ,
E,2018/11/1 14:29,3708,3708,236,153631 ,
E,2018/11/1 14:29,3708,3708,305,153632 ,
E,2018/11/1 14:29,3720,3720,609,153632 ,
E,2018/11/1 14:29,3715,5141,142,153634 ,
E,2018/11/1 14:29,3712,3712,112,153636 ,
E,2018/11/1 14:29,3708,3708,304,153637 ,
E,2018/11/1 14:29,3714,3714,309,153638 ,
E,2018/11/1 14:29,3711,3711,502,153638 ,
E,2018/11/1 14:29,3714,3714,142,153638 ,
E,2018/11/1 14:29,3709,3708,127,153638 ,
E,2018/11/1 14:29,3708,3708,502,153639 ,
E,2018/11/1 14:29,3715,3715,142,153643 ,
I,2018/11/1 14:29,3711,3724,129,153643 ,
I,2018/11/1 14:30,3717,3717,226,153651 ,
E,2018/11/1 14:30,3711,3711,129,153653 ,
E,2018/11/1 14:30,3708,3708,120,153653 ,
E,2018/11/1 14:30,3708,3708,142,153653 ,
E,2018/11/1 14:30,3708,3708,142,153655 ,
E,2018/11/1 14:30,3716,5301,501,153658 ,
E,2018/11/1 14:30,3715,3715,502,153658 ,
E,2018/11/1 14:30,3708,3708,142,153658 ,
E,2018/11/1 14:30,3708,3708,312,153658 ,
E,2018/11/1 14:30,3714,3714,413,153658 ,
E,2018/11/1 14:30,3709,3715,142,153658 ,
E,2018/11/1 14:30,3708,3708,116,153659 ,
E,2018/11/1 14:30,3708,3708,142,153660 ,
E,2018/11/1 14:30,3711,3711,502,153660 ,
E,2018/11/1 14:30,3711,3711,143,153662 ,
E,2018/11/1 14:30,3708,3708,502,153670 ,
E,2018/11/1 14:30,3714,3714,112,153670 ,
E,2018/11/1 14:30,3708,3708,136,153671 ,
E,2018/11/1 14:30,3708,3708,142,153671 ,
E,2018/11/1 14:30,3717,3717,502,153679 ,
E,2018/11/1 14:30,3708,3708,502,153679 ,
E,2018/11/1 14:30,3713,5301,116,153679 ,
E,2018/11/1 14:30,3715,3715,304,153680 ,
E,2018/11/1 14:30,3715,3715,110,153683 ,
E,2018/11/1 14:30,3711,3711,502,153683 ,
I,2018/11/1 14:30,3716,3716,142,153683 ,
I,2018/11/1 14:31,3711,3711,142,153687 ,
E,2018/11/1 14:31,3715,3715,502,153687 ,
E,2018/11/1 14:31,3715,3715,129,153689 ,
E,2018/11/1 14:31,3715,3715,132,153692 ,
E,2018/11/1 14:31,3712,3708,502,153695 ,
E,2018/11/1 14:31,3708,3708,142,153695 ,
E,2018/11/1 14:31,3715,3715,502,153695 ,
E,2018/11/1 14:31,3708,3708,502,153696 ,
E,2018/11/1 14:31,3711,3711,116,153702 ,
E,2018/11/1 14:31,3711,3711,142,153711 ,
E,2018/11/1 14:31,3716,5301,110,153711 ,
E,2018/11/1 14:31,3720,3720,410,153711 ,
E,2018/11/1 14:31,3720,3720,312,153711 ,
E,2018/11/1 14:31,3708,3708,502,153713 ,
E,2018/11/1 14:31,3711,3711,305,153716 ,
E,2018/11/1 14:31,3708,3708,142,153717 ,
E,2018/11/1 14:31,3714,3714,344,153717 ,
E,2018/11/1 14:31,3708,3708,601,153719 ,
E,2018/11/1 14:31,3708,3708,311,153721 ,
E,2018/11/1 14:31,3714,3714,502,153722 ,
E,2018/11/1 14:31,3711,3711,502,153722 ,
I,2018/11/1 14:32,3711,3711,142,153727 ,
I,2018/11/1 14:32,3716,3716,502,153727 ,
I,2018/11/1 14:32,3711,3711,131,153728 ,
I,2018/11/1 14:32,3715,3715,312,153728 ,
I,2018/11/1 14:32,3715,3715,502,153728 ,
I,2018/11/1 14:32,3720,3720,142,153728 ,
I,2018/11/1 14:32,3717,3709,116,153729 ,
E,2018/11/1 14:32,3715,3715,301,153730 ,
E,2018/11/1 14:32,3711,3711,502,153730 ,
E,2018/11/1 14:32,3708,3708,312,153731 ,
E,2018/11/1 14:32,3708,3708,309,153733 ,
E,2018/11/1 14:32,3708,3708,502,153734 ,
E,2018/11/1 14:32,3716,5301,310,153734 ,
E,2018/11/1 14:32,3720,3720,304,153735 ,
E,2018/11/1 14:32,3708,3708,304,153735 ,
E,2018/11/1 14:32,3712,3708,502,153737 ,
E,2018/11/1 14:32,3708,3708,412,153738 ,
E,2018/11/1 14:32,3711,3711,304,153739 ,
E,2018/11/1 14:32,3714,3714,143,153741 ,
E,2018/11/1 14:32,3711,3711,116,153743 ,
E,2018/11/1 14:32,3720,3720,502,153743 ,
E,2018/11/1 14:32,3714,3714,142,153743 ,
E,2018/11/1 14:32,3711,3711,502,153743 ,
E,2018/11/1 14:32,3708,3708,305,153744 ,
E,2018/11/1 14:32,3715,3715,502,153745 ,
E,2018/11/1 14:32,3708,3708,352,153748 ,
E,2018/11/1 14:32,3708,3708,142,153748 ,
E,2018/11/1 14:32,3708,3708,142,153748 ,
E,2018/11/1 14:32,3711,3711,111,153750 ,
E,2018/11/1 14:32,3711,3711,502,153752 ,
E,2018/11/1 14:32,3708,3708,347,153756 ,
E,2018/11/1 14:32,3720,3720,410,153758 ,
E,2018/11/1 14:32,3708,3708,309,153758 ,
E,2018/11/1 14:32,3715,3715,502,153759 ,
E,2018/11/1 14:32,3708,3708,112,153760 ,
E,2018/11/1 14:32,3708,3708,502,153760 ,
I,2018/11/1 14:33,3705,3705,502,153761 ,
I,2018/11/1 14:33,3715,3715,502,153761 ,
I,2018/11/1 14:33,3715,3715,142,153767 ,
I,2018/11/1 14:33,3716,3716,502,153767 ,
I,2018/11/1 14:33,3715,3708,305,153771 ,
E,2018/11/1 14:33,3720,3720,137,153771 ,
E,2018/11/1 14:33,3720,3720,502,153774 ,
E,2018/11/1 14:33,3708,3708,344,153774 ,
E,2018/11/1 14:33,3712,3712,307,153774 ,
E,2018/11/1 14:33,3717,3717,307,153775 ,
E,2018/11/1 14:33,3708,3708,303,153781 ,
E,2018/11/1 14:33,3717,3717,309,153782 ,
E,2018/11/1 14:33,3708,3708,141,153782 ,
E,2018/11/1 14:33,3708,3708,112,153782 ,
E,2018/11/1 14:33,3714,3715,142,153783 ,
E,2018/11/1 14:33,3711,3711,111,153784 ,
E,2018/11/1 14:33,3712,3712,133,153787 ,
E,2018/11/1 14:33,3711,3711,502,153789 ,
E,2018/11/1 14:33,3720,3720,122,153789 ,
E,2018/11/1 14:33,3709,3709,116,153789 ,
E,2018/11/1 14:33,3720,3720,327,153789 ,
E,2018/11/1 14:33,3720,3720,135,153789 ,
E,2018/11/1 14:33,3711,3711,142,153790 ,
E,2018/11/1 14:33,3708,3708,116,153790 ,
E,2018/11/1 14:33,3711,3711,304,153792 ,
E,2018/11/1 14:33,3711,3711,307,153794 ,
E,2018/11/1 14:33,3708,3708,142,153796 ,
E,2018/11/1 14:33,3714,3714,133,153797 ,
E,2018/11/1 14:33,3711,3711,131,153798 ,
E,2018/11/1 14:33,3708,3708,142,153798 ,
I,2018/11/1 14:34,3711,3711,142,153799 ,
I,2018/11/1 14:34,3716,5301,110,153800 ,
I,2018/11/1 14:34,3715,3715,502,153802 ,
I,2018/11/1 14:34,3709,3715,502,153802 ,
E,2018/11/1 14:34,3717,3717,327,153804 ,
E,2018/11/1 14:34,3717,3717,353,153809 ,
E,2018/11/1 14:34,3720,3720,502,153809 ,
E,2018/11/1 14:34,3717,3717,609,153811 ,
E,2018/11/1 14:34,3708,3708,142,153816 ,
E,2018/11/1 14:34,3708,3708,132,153818 ,
E,2018/11/1 14:34,3714,3708,116,153818 ,
E,2018/11/1 14:34,3714,3715,116,153818 ,
E,2018/11/1 14:34,3712,3712,138,153818 ,
E,2018/11/1 14:34,3708,3708,142,153818 ,
E,2018/11/1 14:34,3708,3708,429,153818 ,
E,2018/11/1 14:34,3708,3708,110,153820 ,
E,2018/11/1 14:34,3708,3708,129,153821 ,
E,2018/11/1 14:34,3708,3708,305,153830 ,
E,2018/11/1 14:34,3714,3715,136,153830 ,
E,2018/11/1 14:34,3711,3711,138,153831 ,
E,2018/11/1 14:34,3720,3720,116,153831 ,
I,2018/11/1 14:34,3711,3711,301,153833 ,
I,2018/11/1 14:35,3715,3715,412,153845 ,
I,2018/11/1 14:35,3716,3716,303,153847 ,
E,2018/11/1 14:35,3708,3708,129,153848 ,
E,2018/11/1 14:35,3708,3708,136,153849 ,
E,2018/11/1 14:35,3708,3708,141,153851 ,
E,2018/11/1 14:35,3708,3708,116,153851 ,
E,2018/11/1 14:35,3708,3708,227,153851 ,
E,2018/11/1 14:35,3711,3711,502,153851 ,
E,2018/11/1 14:35,3708,3708,312,153851 ,
E,2018/11/1 14:35,3717,3714,502,153852 ,
E,2018/11/1 14:35,3708,3708,432,153854 ,
E,2018/11/1 14:35,3715,3715,113,153856 ,
E,2018/11/1 14:35,3714,3715,142,153863 ,
E,2018/11/1 14:35,3714,3714,137,153863 ,
E,2018/11/1 14:35,3715,3715,344,153866 ,
E,2018/11/1 14:35,3717,3717,429,153867 ,
E,2018/11/1 14:35,3711,3711,129,153868 ,
E,2018/11/1 14:35,3711,3711,142,153868 ,
E,2018/11/1 14:35,3708,3708,142,153868 ,
E,2018/11/1 14:35,3704,3711,304,153873 ,
E,2018/11/1 14:35,3708,3708,502,153873 ,
E,2018/11/1 14:36,3711,3711,304,153881 ,
E,2018/11/1 14:36,3708,3708,502,153881 ,
E,2018/11/1 14:36,3708,3708,133,153884 ,
E,2018/11/1 14:36,3708,3708,303,153884 ,
E,2018/11/1 14:36,3715,3715,601,153884 ,
E,2018/11/1 14:36,3715,3715,601,153884 ,
E,2018/11/1 14:36,3711,2225,142,153884 ,
E,2018/11/1 14:36,3711,3711,110,153885 ,
E,2018/11/1 14:36,3715,3715,302,153887 ,
E,2018/11/1 14:36,3708,3708,136,153887 ,
E,2018/11/1 14:36,3717,3717,142,153890 ,
E,2018/11/1 14:36,3708,3708,502,153890 ,
E,2018/11/1 14:36,3717,3717,502,153890 ,
E,2018/11/1 14:36,3708,3708,129,153894 ,
E,2018/11/1 14:36,3708,3708,142,153895 ,
E,2018/11/1 14:36,3711,3711,502,153896 ,
E,2018/11/1 14:36,3711,3711,502,153897 ,
E,2018/11/1 14:36,3708,3708,502,153899 ,
E,2018/11/1 14:36,3714,3714,142,153901 ,
E,2018/11/1 14:36,3708,3708,502,153902 ,
E,2018/11/1 14:36,3711,3711,304,153903 ,
E,2018/11/1 14:36,3714,3714,309,153904 ,
E,2018/11/1 14:36,3708,3708,502,153905 ,
I,2018/11/1 14:36,3725,3711,203,153909 ,
I,2018/11/1 14:36,3716,3716,132,153911 ,
E,2018/11/1 14:37,3714,3708,304,153913 ,
E,2018/11/1 14:37,3708,3708,141,153918 ,
E,2018/11/1 14:37,3714,3714,142,153918 ,
E,2018/11/1 14:37,3712,3712,142,153925 ,
E,2018/11/1 14:37,3708,3708,502,153926 ,
E,2018/11/1 14:37,3720,3720,312,153926 ,
E,2018/11/1 14:37,3714,3714,502,153926 ,
E,2018/11/1 14:37,3708,3708,206,153928 ,
E,2018/11/1 14:37,3708,3708,132,153928 ,
E,2018/11/1 14:37,3715,3715,328,153931 ,
E,2018/11/1 14:37,3708,3708,502,153931 ,
E,2018/11/1 14:37,3708,3708,142,153931 ,
E,2018/11/1 14:37,3717,3717,412,153932 ,
E,2018/11/1 14:37,3708,3708,601,153936 ,
E,2018/11/1 14:37,3708,3708,132,153937 ,
E,2018/11/1 14:37,3715,5141,303,153937 ,
E,2018/11/1 14:37,3711,3711,110,153938 ,
E,2018/11/1 14:37,3708,3708,142,153938 ,
E,2018/11/1 14:37,3708,3708,303,153941 ,
E,2018/11/1 14:37,3708,3708,502,153941 ,
E,2018/11/1 14:37,3708,3708,223,153941 ,
E,2018/11/1 14:37,3714,3714,601,153941 ,
E,2018/11/1 14:37,3708,3708,502,153943 ,
E,2018/11/1 14:37,3708,3708,502,153943 ,
E,2018/11/1 14:37,3714,3708,502,153944 ,
E,2018/11/1 14:37,3708,3708,142,153947 ,
E,2018/11/1 14:37,3708,3708,142,153947 ,
E,2018/11/1 14:37,3708,3708,444,153949 ,
I,2018/11/1 14:38,3705,3705,309,153952 ,
I,2018/11/1 14:38,3716,3716,412,153952 ,
E,2018/11/1 14:38,3720,3720,142,153953 ,
E,2018/11/1 14:38,3708,3708,122,153954 ,
E,2018/11/1 14:38,3708,3708,129,153956 ,
E,2018/11/1 14:38,3708,3708,301,153956 ,
E,2018/11/1 14:38,3708,3708,141,153957 ,
E,2018/11/1 14:38,3711,3711,347,153963 ,
E,2018/11/1 14:38,3714,3708,303,153963 ,
E,2018/11/1 14:38,3711,3711,601,153963 ,
E,2018/11/1 14:38,3708,3708,116,153963 ,
E,2018/11/1 14:38,3711,3711,309,153968 ,
E,2018/11/1 14:38,3715,3715,328,153968 ,
E,2018/11/1 14:38,3717,3717,116,153969 ,
E,2018/11/1 14:38,3711,3711,110,153969 ,
E,2018/11/1 14:38,3711,3711,309,153972 ,
E,2018/11/1 14:38,3717,3717,143,153972 ,
E,2018/11/1 14:38,3720,3720,142,153973 ,
E,2018/11/1 14:38,3711,3711,142,153974 ,
E,2018/11/1 14:38,3717,3717,502,153975 ,
E,2018/11/1 14:38,3711,3711,116,153975 ,
E,2018/11/1 14:38,3708,3708,116,153977 ,
E,2018/11/1 14:38,3708,3708,127,153979 ,
E,2018/11/1 14:38,3714,3711,142,153980 ,
I,2018/11/1 14:38,3715,3715,309,153985 ,
I,2018/11/1 14:38,3702,3702,116,153986 ,
I,2018/11/1 14:38,3713,3715,111,153987 ,
I,2018/11/1 14:39,3715,5141,303,153987 ,
I,2018/11/1 14:39,3715,3715,142,153990 ,
I,2018/11/1 14:39,3716,3716,502,153993 ,
I,2018/11/1 14:39,3702,3702,312,153994 ,
E,2018/11/1 14:39,3711,3711,116,153994 ,
E,2018/11/1 14:39,3711,3711,134,153994 ,
E,2018/11/1 14:39,3712,9404,132,153998 ,
E,2018/11/1 14:39,3714,3714,502,153998 ,
E,2018/11/1 14:39,3708,3708,423,154000 ,
E,2018/11/1 14:39,3708,3708,502,154001 ,
E,2018/11/1 14:39,3708,3708,309,154002 ,
E,2018/11/1 14:39,3708,3708,601,154003 ,
E,2018/11/1 14:39,3711,3711,344,154004 ,
E,2018/11/1 14:39,3717,3717,429,154004 ,
E,2018/11/1 14:39,3708,3708,142,154005 ,
E,2018/11/1 14:39,3708,3708,142,154007 ,
E,2018/11/1 14:39,3717,3717,601,154008 ,
E,2018/11/1 14:39,3708,3708,609,154009 ,
E,2018/11/1 14:39,3708,3708,432,154011 ,
E,2018/11/1 14:39,3711,3711,141,154014 ,
E,2018/11/1 14:39,3708,3708,502,154017 ,
E,2018/11/1 14:39,3712,3712,132,154021 ,
E,2018/11/1 14:39,3708,3708,502,154022 ,
E,2018/11/1 14:39,3712,3712,112,154022 ,
E,2018/11/1 14:39,3708,3708,132,154022 ,
E,2018/11/1 14:39,3708,3708,111,154022 ,
E,2018/11/1 14:39,3708,3708,116,154023 ,
E,2018/11/1 14:39,3711,3711,121,154024 ,
I,2018/11/1 14:40,3715,3715,116,154025 ,
I,2018/11/1 14:40,3720,3720,142,154027 ,
I,2018/11/1 14:40,3715,5141,132,154028 ,
I,2018/11/1 14:40,3713,5301,327,154030 ,
I,2018/11/1 14:40,3720,3720,327,154030 ,
I,2018/11/1 14:40,3720,3720,141,154037 ,
E,2018/11/1 14:40,3708,3708,344,154037 ,
E,2018/11/1 14:40,3708,3708,312,154038 ,
E,2018/11/1 14:40,3711,3708,142,154038 ,
E,2018/11/1 14:40,3714,3714,502,154040 ,
E,2018/11/1 14:40,3708,3708,432,154041 ,
E,2018/11/1 14:40,3708,3708,502,154041 ,
E,2018/11/1 14:40,3711,3711,429,154043 ,
E,2018/11/1 14:40,3711,3711,429,154043 ,
E,2018/11/1 14:40,3708,3708,122,154043 ,
E,2018/11/1 14:40,3708,3708,142,154045 ,
E,2018/11/1 14:40,3708,3708,141,154045 ,
E,2018/11/1 14:40,3711,3711,307,154049 ,
E,2018/11/1 14:40,3711,3711,305,154050 ,
E,2018/11/1 14:40,3726,3708,142,154050 ,
E,2018/11/1 14:40,3717,3717,303,154050 ,
E,2018/11/1 14:40,3708,3708,303,154052 ,
E,2018/11/1 14:40,3708,3708,248,154053 ,
E,2018/11/1 14:40,3708,3708,502,154053 ,
E,2018/11/1 14:40,3711,3711,142,154054 ,
E,2018/11/1 14:40,3708,3708,502,154055 ,
E,2018/11/1 14:40,3708,3708,116,154058 ,
E,2018/11/1 14:40,3708,3708,330,154060 ,
E,2018/11/1 14:40,3715,3715,502,154062 ,
I,2018/11/1 14:41,3705,3705,601,154063 ,
I,2018/11/1 14:41,3720,3720,350,154064 ,
I,2018/11/1 14:41,3715,3715,301,154064 ,
I,2018/11/1 14:41,3711,3711,116,154065 ,
I,2018/11/1 14:41,3715,3715,502,154065 ,
E,2018/11/1 14:41,3717,3717,111,154067 ,
E,2018/11/1 14:41,3708,3708,143,154067 ,
E,2018/11/1 14:41,3714,3714,601,154067 ,
E,2018/11/1 14:41,3717,3717,133,154069 ,
E,2018/11/1 14:41,3708,3708,129,154069 ,
E,2018/11/1 14:41,3715,5141,312,154069 ,
E,2018/11/1 14:41,3708,3708,312,154070 ,
E,2018/11/1 14:41,3715,3715,142,154072 ,
E,2018/11/1 14:41,3708,3708,502,154074 ,
E,2018/11/1 14:41,3708,3708,502,154074 ,
E,2018/11/1 14:41,3714,3714,127,154074 ,
E,2018/11/1 14:41,3708,3708,502,154074 ,
E,2018/11/1 14:41,3712,3712,412,154078 ,
E,2018/11/1 14:41,3708,3708,142,154082 ,
E,2018/11/1 14:41,3708,3708,142,154082 ,
E,2018/11/1 14:41,3708,3708,142,154082 ,
E,2018/11/1 14:41,3708,3708,344,154082 ,
E,2018/11/1 14:41,3714,3715,502,154082 ,
E,2018/11/1 14:41,3723,3723,142,154086 ,
E,2018/11/1 14:41,3708,3708,116,154087 ,
E,2018/11/1 14:41,3715,3715,502,154089 ,
E,2018/11/1 14:41,3711,3711,502,154093 ,
E,2018/11/1 14:41,3715,3715,502,154093 ,
E,2018/11/1 14:41,3717,3717,301,154094 ,
I,2018/11/1 14:42,3715,3715,502,154101 ,
I,2018/11/1 14:42,3720,3720,142,154101 ,
I,2018/11/1 14:42,3711,3711,129,154101 ,
I,2018/11/1 14:42,3720,3720,502,154102 ,
I,2018/11/1 14:42,3715,3715,502,154102 ,
I,2018/11/1 14:42,3720,3720,502,154103 ,
I,2018/11/1 14:42,3715,3715,502,154103 ,
I,2018/11/1 14:42,3713,5141,116,154103 ,
I,2018/11/1 14:42,3713,5141,312,154103 ,
E,2018/11/1 14:42,3715,3715,418,154104 ,
E,2018/11/1 14:42,3712,3712,122,154105 ,
E,2018/11/1 14:42,3711,3711,143,154106 ,
E,2018/11/1 14:42,3714,3708,502,154106 ,
E,2018/11/1 14:42,3711,3711,502,154109 ,
E,2018/11/1 14:42,3708,3708,502,154110 ,
E,2018/11/1 14:42,3717,3717,133,154112 ,
E,2018/11/1 14:42,3708,3708,132,154113 ,
E,2018/11/1 14:42,3708,3708,141,154113 ,
E,2018/11/1 14:42,3708,3708,132,154114 ,
E,2018/11/1 14:42,3711,3711,502,154115 ,
E,2018/11/1 14:42,3708,3708,132,154117 ,
E,2018/11/1 14:42,3713,5141,136,154117 ,
E,2018/11/1 14:42,3708,3708,609,154118 ,
E,2018/11/1 14:42,3708,3708,142,154122 ,
E,2018/11/1 14:42,3708,3708,350,154123 ,
E,2018/11/1 14:42,3708,3708,502,154123 ,
E,2018/11/1 14:42,3708,3708,502,154124 ,
E,2018/11/1 14:42,3711,3711,502,154125 ,
E,2018/11/1 14:42,3708,3708,142,154125 ,
E,2018/11/1 14:42,3708,3708,247,154127 ,
E,2018/11/1 14:42,3708,3708,303,154130 ,
E,2018/11/1 14:42,3708,3708,502,154130 ,
E,2018/11/1 14:42,3713,5317,344,154130 ,
E,2018/11/1 14:42,3711,3711,142,154132 ,
E,2018/11/1 14:42,3708,3708,116,154132 ,
E,2018/11/1 14:42,3715,3715,133,154132 ,
E,2018/11/1 14:42,3708,3708,336,154133 ,
E,2018/11/1 14:42,3711,3711,601,154134 ,
E,2018/11/1 14:42,3715,5301,110,154135 ,
E,2018/11/1 14:42,3715,3715,601,154135 ,
E,2018/11/1 14:42,3708,3708,112,154135 ,
E,2018/11/1 14:42,3715,3715,116,154135 ,
E,2018/11/1 14:42,3708,3708,124,154136 ,
E,2018/11/1 14:42,3711,3711,131,154136 ,
E,2018/11/1 14:42,3711,3711,502,154136 ,
E,2018/11/1 14:42,3714,3708,137,154137 ,
I,2018/11/1 14:43,3720,3720,303,154139 ,
I,2018/11/1 14:43,3720,3720,310,154139 ,
I,2018/11/1 14:43,3720,3720,142,154140 ,
I,2018/11/1 14:43,3713,5301,131,154143 ,
I,2018/11/1 14:43,3720,3720,141,154143 ,
E,2018/11/1 14:43,3708,3708,502,154143 ,
E,2018/11/1 14:43,3708,3708,502,154144 ,
E,2018/11/1 14:43,3715,5301,502,154145 ,
E,2018/11/1 14:43,3714,3708,129,154146 ,
E,2018/11/1 14:43,3711,3711,328,154146 ,
E,2018/11/1 14:43,3715,3715,133,154148 ,
E,2018/11/1 14:43,3712,3708,136,154149 ,
E,2018/11/1 14:43,3711,3711,502,154152 ,
E,2018/11/1 14:43,3708,3708,501,154152 ,
E,2018/11/1 14:43,3708,3708,142,154152 ,
E,2018/11/1 14:43,3708,3708,233,154152 ,
E,2018/11/1 14:43,3714,3714,502,154152 ,
E,2018/11/1 14:43,3708,3708,143,154157 ,
E,2018/11/1 14:43,3715,3715,444,154157 ,
E,2018/11/1 14:43,3708,3708,142,154159 ,
E,2018/11/1 14:43,3715,3715,142,154160 ,
E,2018/11/1 14:43,3717,3717,227,154160 ,
E,2018/11/1 14:43,3708,3708,502,154165 ,
E,2018/11/1 14:43,3708,3708,502,154165 ,
E,2018/11/1 14:43,3713,5141,116,154166 ,
E,2018/11/1 14:43,3708,3708,502,154166 ,
E,2018/11/1 14:43,3715,3715,111,154167 ,
E,2018/11/1 14:43,3715,5301,502,154167 ,
E,2018/11/1 14:43,3717,3717,350,154167 ,
E,2018/11/1 14:43,3708,3708,303,154169 ,
E,2018/11/1 14:43,3716,5301,143,154169 ,
E,2018/11/1 14:43,3715,3715,302,154172 ,
E,2018/11/1 14:43,3712,3712,116,154172 ,
E,2018/11/1 14:43,3711,3711,413,154172 ,
E,2018/11/1 14:43,3711,2248,331,154173 ,
E,2018/11/1 14:43,3708,3708,502,154174 ,
E,2018/11/1 14:43,3708,3708,601,154175 ,
I,2018/11/1 14:43,3720,3720,143,154176 ,
I,2018/11/1 14:44,3713,5141,502,154176 ,
I,2018/11/1 14:44,3713,3713,143,154178 ,
I,2018/11/1 14:44,3715,3715,116,154179 ,
E,2018/11/1 14:44,3708,3708,502,154181 ,
E,2018/11/1 14:44,3713,5301,429,154181 ,
E,2018/11/1 14:44,3715,3715,502,154181 ,
E,2018/11/1 14:44,3708,3708,231,154183 ,
E,2018/11/1 14:44,3708,3708,309,154183 ,
E,2018/11/1 14:44,3715,5301,502,154183 ,
E,2018/11/1 14:44,3711,2225,129,154184 ,
E,2018/11/1 14:44,3716,5301,502,154184 ,
E,2018/11/1 14:44,3713,5141,502,154187 ,
E,2018/11/1 14:44,3715,3715,311,154187 ,
E,2018/11/1 14:44,3708,3708,412,154189 ,
E,2018/11/1 14:44,3716,5301,143,154191 ,
E,2018/11/1 14:44,3715,3715,502,154193 ,
E,2018/11/1 14:44,3708,3708,304,154194 ,
E,2018/11/1 14:44,3726,3708,304,154196 ,
E,2018/11/1 14:44,3713,5141,502,154196 ,
E,2018/11/1 14:44,3708,3708,129,154198 ,
E,2018/11/1 14:44,3720,3720,142,154198 ,
E,2018/11/1 14:44,3708,3708,502,154199 ,
E,2018/11/1 14:44,3717,3717,304,154202 ,
E,2018/11/1 14:44,3711,3711,502,154203 ,
E,2018/11/1 14:44,3711,3711,502,154208 ,
E,2018/11/1 14:44,3708,3708,309,154210 ,
E,2018/11/1 14:44,3708,3708,116,154211 ,
E,2018/11/1 14:44,3714,3714,307,154211 ,
E,2018/11/1 14:44,3711,3711,502,154211 ,
E,2018/11/1 14:44,3715,5301,301,154211 ,
E,2018/11/1 14:44,3713,5141,143,154211 ,
E,2018/11/1 14:44,3708,3708,133,154211 ,
E,2018/11/1 14:44,3708,3708,143,154213 ,
E,2018/11/1 14:44,3715,3715,244,154213 ,
E,2018/11/1 14:44,3715,3715,136,154213 ,
I,2018/11/1 14:45,3720,3720,502,154216 ,
I,2018/11/1 14:45,3720,3720,143,154220 ,
I,2018/11/1 14:45,3720,3720,502,154220 ,
I,2018/11/1 14:45,3715,3715,412,154220 ,
E,2018/11/1 14:45,3712,3708,142,154222 ,
E,2018/11/1 14:45,3716,5301,418,154222 ,
E,2018/11/1 14:45,3708,3708,110,154223 ,
E,2018/11/1 14:45,3713,5141,502,154223 ,
E,2018/11/1 14:45,3708,3708,142,154224 ,
E,2018/11/1 14:45,3715,3715,122,154228 ,
E,2018/11/1 14:45,3716,5301,142,154228 ,
E,2018/11/1 14:45,3708,3708,309,154230 ,
E,2018/11/1 14:45,3715,3715,129,154232 ,
E,2018/11/1 14:45,3708,3708,143,154232 ,
E,2018/11/1 14:45,3711,3711,142,154232 ,
E,2018/11/1 14:45,3708,3708,444,154233 ,
E,2018/11/1 14:45,3715,3715,143,154233 ,
E,2018/11/1 14:45,3708,3708,133,154235 ,
E,2018/11/1 14:45,3708,3708,116,154239 ,
E,2018/11/1 14:45,3708,3708,142,154240 ,
E,2018/11/1 14:45,3716,5301,142,154240 ,
E,2018/11/1 14:45,3711,3711,133,154240 ,
E,2018/11/1 14:45,3708,3708,402,154241 ,
E,2018/11/1 14:45,3708,3708,110,154241 ,
E,2018/11/1 14:45,3713,5141,111,154243 ,
E,2018/11/1 14:45,3711,3711,129,154243 ,
E,2018/11/1 14:45,3720,3720,110,154244 ,
E,2018/11/1 14:45,3708,3708,122,154247 ,
E,2018/11/1 14:45,3708,3708,330,154248 ,
E,2018/11/1 14:45,3708,3708,309,154248 ,
E,2018/11/1 14:45,3708,3708,309,154249 ,
E,2018/11/1 14:45,3715,3715,142,154250 ,
I,2018/11/1 14:46,3713,3715,244,154256 ,
I,2018/11/1 14:46,3720,3720,502,154257 ,
