I_E_FLAG,END_DATE,DECL_PORT,DECL_PORT_s,I_E_PORT,I_E_PORT_s
E,2018-11-3 8:07,3717,16,3717,16
E,2018-11-3 8:08,3717,16,3717,16
E,2018-11-3 8:08,3717,16,3717,16
E,2018-11-3 8:08,3717,16,3717,16
E,2018-11-3 8:09,3717,16,3717,16
E,2018-11-3 8:14,3717,16,3717,16
E,2018-11-3 8:14,3708,7,3708,7
E,2018-11-3 8:16,3708,7,3708,7
E,2018-11-3 8:17,3708,7,3708,7
E,2018-11-3 8:20,3708,7,3708,7
I,2018-11-3 8:31,3708,7,3708,7
E,2018-11-3 8:39,3708,7,3708,7
E,2018-11-3 8:41,3716,15,5301,24
E,2018-11-3 8:41,3708,7,3708,7
E,2018-11-3 8:41,3708,7,3708,7
E,2018-11-3 8:42,3708,7,3708,7
E,2018-11-3 8:42,3711,10,3711,10
I,2018-11-3 8:43,3715,14,3715,14
E,2018-11-3 8:43,3708,7,3708,7
E,2018-11-3 8:43,3717,16,3717,16
E,2018-11-3 8:43,3711,10,3711,10
E,2018-11-3 8:43,3708,7,3708,7
I,2018-11-3 8:46,3715,14,3715,14
I,2018-11-3 8:46,3715,14,3715,14
E,2018-11-3 8:47,3711,10,3711,10
E,2018-11-3 8:47,3711,10,3711,10
I,2018-11-3 8:48,3720,18,3720,18
E,2018-11-3 8:48,3708,7,3708,7
I,2018-11-3 8:49,3715,14,3715,14
I,2018-11-3 8:49,3717,16,3717,16
E,2018-11-3 8:49,3711,10,3711,10
E,2018-11-3 8:49,3708,7,3708,7
E,2018-11-3 8:50,3708,7,3708,7
E,2018-11-3 8:50,3708,7,3708,7
E,2018-11-3 8:50,3708,7,3708,7
E,2018-11-3 8:50,3715,14,3715,14
I,2018-11-3 8:52,3715,14,3715,14
I,2018-11-3 8:52,3715,14,3715,14
E,2018-11-3 8:52,3717,16,3717,16
E,2018-11-3 8:52,3715,14,3715,14
E,2018-11-3 8:53,3708,7,3708,7
E,2018-11-3 8:53,3711,10,3711,10
E,2018-11-3 8:54,3708,7,3708,7
E,2018-11-3 8:54,3708,7,3708,7
E,2018-11-3 8:54,3711,10,3711,10
E,2018-11-3 8:54,3715,14,3715,14
E,2018-11-3 8:55,3708,7,3708,7
E,2018-11-3 8:55,3708,7,3708,7
E,2018-11-3 8:55,3708,7,3708,7
E,2018-11-3 8:55,3708,7,3708,7
E,2018-11-3 8:55,3711,10,3711,10
I,2018-11-3 8:56,3715,14,3715,14
E,2018-11-3 8:56,3715,14,3715,14
E,2018-11-3 8:56,3708,7,3708,7
E,2018-11-3 8:56,3708,7,3708,7
E,2018-11-3 8:56,3708,7,3708,7
E,2018-11-3 8:56,3708,7,3708,7
E,2018-11-3 8:57,3715,14,3715,14
E,2018-11-3 8:57,3715,14,3715,14
E,2018-11-3 8:57,3708,7,3708,7
I,2018-11-3 8:58,3715,14,3715,14
E,2018-11-3 8:58,3708,7,3708,7
E,2018-11-3 8:58,3712,11,3712,11
E,2018-11-3 8:58,3715,14,3715,14
E,2018-11-3 8:59,3715,14,3715,14
E,2018-11-3 8:59,3708,7,3708,7
E,2018-11-3 8:59,3708,7,3708,7
E,2018-11-3 8:59,3711,10,3711,10
E,2018-11-3 8:59,3708,7,3708,7
I,2018-11-3 9:00,3715,14,3715,14
E,2018-11-3 9:00,3711,10,3711,10
E,2018-11-3 9:00,3708,7,3708,7
E,2018-11-3 9:00,3708,7,3708,7
I,2018-11-3 9:00,3715,14,3715,14
I,2018-11-3 9:00,3725,22,3715,14
I,2018-11-3 9:01,3725,22,3715,14
I,2018-11-3 9:01,3715,14,3715,14
E,2018-11-3 9:01,3708,7,3708,7
E,2018-11-3 9:01,3715,14,3715,14
E,2018-11-3 9:02,3715,14,3715,14
E,2018-11-3 9:02,3708,7,3708,7
E,2018-11-3 9:02,3715,14,3715,14
E,2018-11-3 9:02,3708,7,3708,7
E,2018-11-3 9:02,3711,10,3711,10
E,2018-11-3 9:02,3708,7,3708,7
I,2018-11-3 9:03,3715,14,3715,14
I,2018-11-3 9:03,3711,10,3711,10
I,2018-11-3 9:03,3715,14,3715,14
E,2018-11-3 9:03,3715,14,3715,14
E,2018-11-3 9:03,3715,14,3715,14
I,2018-11-3 9:04,3714,13,3715,14
I,2018-11-3 9:05,3714,13,3715,14
E,2018-11-3 9:05,3715,14,3715,14
E,2018-11-3 9:05,3715,14,3715,14
E,2018-11-3 9:05,3708,7,3708,7
E,2018-11-3 9:05,3708,7,3708,7
I,2018-11-3 9:06,3715,14,3715,14
I,2018-11-3 9:06,3725,22,2233,24
E,2018-11-3 9:06,3715,14,3715,14
E,2018-11-3 9:06,3708,7,3708,7
E,2018-11-3 9:06,3715,14,3715,14
E,2018-11-3 9:06,3717,16,3717,16
E,2018-11-3 9:06,3708,7,3708,7
E,2018-11-3 9:06,3715,14,3715,14
E,2018-11-3 9:06,3715,14,3715,14
E,2018-11-3 9:06,3715,14,3715,14
I,2018-11-3 9:07,3711,10,3711,10
I,2018-11-3 9:07,3715,14,3715,14
I,2018-11-3 9:07,3715,14,3715,14
I,2018-11-3 9:07,3715,14,3715,14
I,2018-11-3 9:07,3708,7,3708,7
E,2018-11-3 9:07,3715,14,3715,14
E,2018-11-3 9:07,3711,10,3711,10
E,2018-11-3 9:07,3708,7,3708,7
E,2018-11-3 9:07,3715,14,3715,14
E,2018-11-3 9:07,3708,7,3708,7
I,2018-11-3 9:08,3715,14,3715,14
I,2018-11-3 9:08,3714,13,5317,24
I,2018-11-3 9:08,3715,14,3715,14
E,2018-11-3 9:08,3708,7,3708,7
E,2018-11-3 9:08,3708,7,3708,7
E,2018-11-3 9:08,3715,14,3715,14
E,2018-11-3 9:08,3708,7,3708,7
E,2018-11-3 9:08,3715,14,3715,14
E,2018-11-3 9:08,3708,7,3708,7
E,2018-11-3 9:08,3708,7,3708,7
E,2018-11-3 9:08,3709,8,3708,7
I,2018-11-3 9:08,3715,14,3715,14
E,2018-11-3 9:09,3708,7,3708,7
E,2018-11-3 9:09,3708,7,3708,7
E,2018-11-3 9:09,3711,10,3711,10
E,2018-11-3 9:09,3708,7,3708,7
I,2018-11-3 9:10,3711,10,3711,10
I,2018-11-3 9:10,3715,14,3715,14
E,2018-11-3 9:10,3708,7,3708,7
E,2018-11-3 9:10,3708,7,3708,7
E,2018-11-3 9:10,3711,10,3711,10
E,2018-11-3 9:10,3708,7,3708,7
E,2018-11-3 9:10,3715,14,3715,14
I,2018-11-3 9:11,3715,14,3715,14
I,2018-11-3 9:11,3715,14,3715,14
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3715,14,3715,14
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3715,14,3715,14
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3715,14,3715,14
E,2018-11-3 9:11,3708,7,3708,7
E,2018-11-3 9:11,3715,14,101,24
I,2018-11-3 9:12,3715,14,3715,14
I,2018-11-3 9:12,3711,10,3711,10
E,2018-11-3 9:12,3708,7,3708,7
E,2018-11-3 9:12,3708,7,3708,7
E,2018-11-3 9:12,3711,10,3711,10
E,2018-11-3 9:12,3708,7,3708,7
E,2018-11-3 9:12,3717,16,3717,16
E,2018-11-3 9:12,3708,7,3708,7
E,2018-11-3 9:12,3711,10,3711,10
E,2018-11-3 9:12,3711,10,3711,10
E,2018-11-3 9:12,3708,7,3708,7
E,2018-11-3 9:12,3708,7,3708,7
I,2018-11-3 9:12,3711,10,3711,10
I,2018-11-3 9:12,3711,10,3711,10
I,2018-11-3 9:13,3711,10,3711,10
E,2018-11-3 9:13,3708,7,3708,7
E,2018-11-3 9:13,3715,14,3715,14
E,2018-11-3 9:13,3715,14,3715,14
E,2018-11-3 9:13,3711,10,3711,10
E,2018-11-3 9:13,3708,7,3708,7
E,2018-11-3 9:13,3717,16,3717,16
E,2018-11-3 9:13,3708,7,3708,7
I,2018-11-3 9:14,3711,10,3711,10
I,2018-11-3 9:14,3711,10,3711,10
I,2018-11-3 9:14,3715,14,3715,14
E,2018-11-3 9:14,3711,10,3711,10
E,2018-11-3 9:14,3708,7,3708,7
E,2018-11-3 9:14,3715,14,3715,14
E,2018-11-3 9:14,3708,7,3708,7
E,2018-11-3 9:14,3708,7,3708,7
E,2018-11-3 9:14,3711,10,3711,10
E,2018-11-3 9:14,3715,14,3715,14
E,2018-11-3 9:14,3708,7,3708,7
E,2018-11-3 9:14,3711,10,3711,10
E,2018-11-3 9:14,3715,14,3715,14
E,2018-11-3 9:14,3708,7,3708,7
I,2018-11-3 9:15,3711,10,3711,10
I,2018-11-3 9:15,3715,14,3715,14
I,2018-11-3 9:15,3709,8,3715,14
I,2018-11-3 9:15,3715,14,3715,14
I,2018-11-3 9:15,3711,10,3711,10
E,2018-11-3 9:15,3714,13,3715,14
E,2018-11-3 9:15,3715,14,3715,14
E,2018-11-3 9:15,3714,13,3715,14
E,2018-11-3 9:15,3711,10,3711,10
E,2018-11-3 9:15,3708,7,3708,7
E,2018-11-3 9:15,3708,7,3708,7
E,2018-11-3 9:15,3711,10,3711,10
E,2018-11-3 9:15,3711,10,3711,10
E,2018-11-3 9:15,3715,14,3715,14
I,2018-11-3 9:16,3713,12,5141,24
E,2018-11-3 9:16,3708,7,3708,7
E,2018-11-3 9:16,3708,7,3708,7
E,2018-11-3 9:16,3708,7,3708,7
E,2018-11-3 9:16,3708,7,3708,7
E,2018-11-3 9:16,3708,7,3708,7
E,2018-11-3 9:16,3708,7,3708,7
E,2018-11-3 9:16,3708,7,3708,7
E,2018-11-3 9:16,3714,13,3715,14
E,2018-11-3 9:16,3711,10,3711,10
E,2018-11-3 9:16,3711,10,3711,10
E,2018-11-3 9:16,3714,13,3715,14
E,2018-11-3 9:17,3708,7,3708,7
E,2018-11-3 9:17,3715,14,3715,14
E,2018-11-3 9:17,3715,14,3715,14
E,2018-11-3 9:17,3711,10,3711,10
E,2018-11-3 9:17,3708,7,3708,7
E,2018-11-3 9:17,3711,10,3711,10
E,2018-11-3 9:17,3714,13,3711,10
E,2018-11-3 9:17,3708,7,3708,7
E,2018-11-3 9:17,3708,7,3708,7
E,2018-11-3 9:17,3714,13,3715,14
E,2018-11-3 9:17,3711,10,3711,10
E,2018-11-3 9:17,3714,13,3715,14
E,2018-11-3 9:17,3708,7,3708,7
E,2018-11-3 9:17,3715,14,3715,14
E,2018-11-3 9:17,3708,7,3708,7
I,2018-11-3 9:17,3711,10,3711,10
I,2018-11-3 9:17,3715,14,3715,14
I,2018-11-3 9:18,3711,10,3711,10
I,2018-11-3 9:18,3715,14,3715,14
I,2018-11-3 9:18,3715,14,3715,14
E,2018-11-3 9:18,3715,14,3715,14
E,2018-11-3 9:18,3708,7,3708,7
E,2018-11-3 9:18,3708,7,3708,7
E,2018-11-3 9:18,3714,13,3715,14
E,2018-11-3 9:18,3708,7,3708,7
E,2018-11-3 9:18,3720,18,3720,18
E,2018-11-3 9:18,3708,7,3708,7
E,2018-11-3 9:18,3714,13,3715,14
E,2018-11-3 9:18,3708,7,3708,7
E,2018-11-3 9:18,3715,14,3715,14
E,2018-11-3 9:18,3708,7,3708,7
E,2018-11-3 9:18,3708,7,3708,7
E,2018-11-3 9:18,3708,7,3708,7
E,2018-11-3 9:18,3711,10,3711,10
I,2018-11-3 9:19,3713,12,5301,24
E,2018-11-3 9:19,3711,10,3711,10
E,2018-11-3 9:19,3708,7,3708,7
E,2018-11-3 9:19,3708,7,3708,7
E,2018-11-3 9:19,3708,7,3708,7
E,2018-11-3 9:19,3708,7,3708,7
E,2018-11-3 9:19,3708,7,3708,7
E,2018-11-3 9:19,3711,10,3711,10
E,2018-11-3 9:19,3711,10,3711,10
E,2018-11-3 9:19,3708,7,3708,7
E,2018-11-3 9:19,3708,7,3708,7
E,2018-11-3 9:19,3708,7,3708,7
E,2018-11-3 9:19,3715,14,3715,14
E,2018-11-3 9:19,3715,14,3715,14
I,2018-11-3 9:19,3714,13,3714,13
I,2018-11-3 9:20,3715,14,3715,14
I,2018-11-3 9:20,3720,18,3720,18
E,2018-11-3 9:20,3711,10,3711,10
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3711,10,3711,10
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3715,14,3715,14
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3714,13,3711,10
E,2018-11-3 9:20,3711,10,3711,10
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3712,11,3711,10
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3711,10,3711,10
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3711,10,3711,10
E,2018-11-3 9:20,3708,7,3708,7
E,2018-11-3 9:20,3711,10,3711,10
I,2018-11-3 9:20,3714,13,3714,13
I,2018-11-3 9:21,3715,14,3715,14
I,2018-11-3 9:21,3715,14,3715,14
E,2018-11-3 9:21,3708,7,3708,7
E,2018-11-3 9:21,3708,7,3708,7
E,2018-11-3 9:21,3708,7,3708,7
E,2018-11-3 9:21,3720,18,3708,7
E,2018-11-3 9:21,3711,10,3711,10
E,2018-11-3 9:21,3711,10,3711,10
E,2018-11-3 9:21,3708,7,3708,7
E,2018-11-3 9:21,3711,10,3711,10
E,2018-11-3 9:21,3711,10,3711,10
E,2018-11-3 9:21,3708,7,3708,7
E,2018-11-3 9:21,3708,7,3708,7
E,2018-11-3 9:21,3711,10,3711,10
E,2018-11-3 9:21,3708,7,3708,7
E,2018-11-3 9:22,3708,7,3708,7
E,2018-11-3 9:22,3708,7,3708,7
E,2018-11-3 9:22,3711,10,3711,10
E,2018-11-3 9:22,3711,10,3711,10
E,2018-11-3 9:22,3711,10,3711,10
E,2018-11-3 9:22,3715,14,3715,14
E,2018-11-3 9:22,3711,10,3711,10
E,2018-11-3 9:22,3708,7,3708,7
E,2018-11-3 9:22,3708,7,3708,7
E,2018-11-3 9:22,3712,11,3712,11
E,2018-11-3 9:22,3708,7,3708,7
E,2018-11-3 9:22,3712,11,3712,11
E,2018-11-3 9:22,3713,12,5301,24
E,2018-11-3 9:22,3715,14,3715,14
E,2018-11-3 9:22,3708,7,3708,7
E,2018-11-3 9:22,3717,16,3717,16
E,2018-11-3 9:22,3717,16,3717,16
E,2018-11-3 9:22,3715,14,3715,14
I,2018-11-3 9:23,3713,12,5141,24
E,2018-11-3 9:23,3708,7,3708,7
E,2018-11-3 9:23,3708,7,3708,7
E,2018-11-3 9:23,3708,7,3708,7
E,2018-11-3 9:23,3715,14,3715,14
E,2018-11-3 9:23,3715,14,3715,14
E,2018-11-3 9:23,3717,16,3717,16
E,2018-11-3 9:23,3711,10,3711,10
E,2018-11-3 9:23,3708,7,3708,7
E,2018-11-3 9:23,3708,7,3708,7
E,2018-11-3 9:23,3708,7,3708,7
E,2018-11-3 9:23,3715,14,3715,14
E,2018-11-3 9:23,3708,7,3708,7
E,2018-11-3 9:23,3711,10,3711,10
E,2018-11-3 9:23,3711,10,3711,10
E,2018-11-3 9:23,3708,7,3708,7
I,2018-11-3 9:24,3715,14,3715,14
I,2018-11-3 9:24,3715,14,3715,14
I,2018-11-3 9:24,3714,13,3715,14
I,2018-11-3 9:24,3713,12,5141,24
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3711,10,3711,10
E,2018-11-3 9:24,3713,12,5301,24
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3711,10,3711,10
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3711,10,3711,10
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:24,3708,7,3708,7
E,2018-11-3 9:25,3708,7,3708,7
E,2018-11-3 9:25,3708,7,3708,7
E,2018-11-3 9:25,3708,7,3708,7
E,2018-11-3 9:25,3715,14,3715,14
E,2018-11-3 9:25,3708,7,3708,7
E,2018-11-3 9:25,3708,7,3708,7
E,2018-11-3 9:25,3708,7,3708,7
E,2018-11-3 9:25,3711,10,3711,10
E,2018-11-3 9:25,3711,10,3711,10
E,2018-11-3 9:25,3711,10,3711,10
E,2018-11-3 9:25,3708,7,3708,7
E,2018-11-3 9:25,3708,7,3708,7
I,2018-11-3 9:25,3713,12,3715,14
I,2018-11-3 9:26,3715,14,3715,14
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3726,23,3708,7
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3715,14,3715,14
E,2018-11-3 9:26,3716,15,2233,24
E,2018-11-3 9:26,3713,12,5301,24
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3711,10,3711,10
E,2018-11-3 9:26,3711,10,3711,10
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3711,10,3711,10
E,2018-11-3 9:26,3711,10,3711,10
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3711,10,3711,10
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3711,10,3711,10
E,2018-11-3 9:26,3714,13,3711,10
E,2018-11-3 9:26,3708,7,3708,7
E,2018-11-3 9:26,3726,23,3708,7
I,2018-11-3 9:26,3715,14,3715,14
I,2018-11-3 9:27,3713,12,5141,24
I,2018-11-3 9:27,3715,14,3715,14
E,2018-11-3 9:27,3713,12,5301,24
E,2018-11-3 9:27,3715,14,3715,14
E,2018-11-3 9:27,3713,12,5301,24
E,2018-11-3 9:27,3715,14,3715,14
E,2018-11-3 9:27,3711,10,3711,10
E,2018-11-3 9:27,3708,7,3708,7
E,2018-11-3 9:27,3711,10,3711,10
E,2018-11-3 9:27,3708,7,3708,7
E,2018-11-3 9:27,3708,7,3708,7
E,2018-11-3 9:27,3708,7,3708,7
E,2018-11-3 9:27,3714,13,3714,13
E,2018-11-3 9:27,3708,7,3708,7
E,2018-11-3 9:27,3708,7,3708,7
E,2018-11-3 9:27,3711,10,3711,10
E,2018-11-3 9:27,3708,7,3708,7
E,2018-11-3 9:27,3726,23,3711,10
E,2018-11-3 9:27,3714,13,3714,13
E,2018-11-3 9:27,3711,10,3711,10
E,2018-11-3 9:27,3715,14,3715,14
E,2018-11-3 9:27,3708,7,3708,7
I,2018-11-3 9:28,3713,12,3715,14
E,2018-11-3 9:28,3717,16,3717,16
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3715,14,3715,14
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3711,10,3711,10
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3712,11,3712,11
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3713,12,5301,24
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3711,10,3711,10
E,2018-11-3 9:28,3711,10,3711,10
E,2018-11-3 9:28,3711,10,3711,10
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3711,10,3711,10
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3711,10,3711,10
E,2018-11-3 9:28,3708,7,3708,7
E,2018-11-3 9:28,3711,10,3711,10
E,2018-11-3 9:28,3715,14,3715,14
I,2018-11-3 9:28,3713,12,5141,24
E,2018-11-3 9:29,3708,7,3708,7
E,2018-11-3 9:29,3714,13,3717,16
E,2018-11-3 9:29,3711,10,3711,10
E,2018-11-3 9:29,3708,7,3708,7
E,2018-11-3 9:29,3708,7,3708,7
E,2018-11-3 9:29,3708,7,3708,7
E,2018-11-3 9:29,3711,10,3711,10
E,2018-11-3 9:29,3714,13,3708,7
E,2018-11-3 9:29,3711,10,3711,10
E,2018-11-3 9:29,3714,13,3708,7
E,2018-11-3 9:29,3708,7,3708,7
E,2018-11-3 9:29,3708,7,3708,7
E,2018-11-3 9:29,3712,11,3712,11
E,2018-11-3 9:29,3715,14,101,24
E,2018-11-3 9:29,3708,7,3708,7
I,2018-11-3 9:30,3715,14,3715,14
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3713,12,5301,24
E,2018-11-3 9:30,3726,23,3711,10
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3714,13,3715,14
E,2018-11-3 9:30,3714,13,3708,7
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3717,16,3717,16
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3711,10,3711,10
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3708,7,3708,7
E,2018-11-3 9:30,3711,10,3711,10
I,2018-11-3 9:31,3715,14,3715,14
I,2018-11-3 9:31,3715,14,3715,14
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3714,13,3715,14
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3715,14,3715,14
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3713,12,5301,24
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3713,12,5301,24
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3711,10,3711,10
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3708,7,3708,7
E,2018-11-3 9:31,3704,3,3711,10
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3715,14,3715,14
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3714,13,3715,14
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3715,14,3715,14
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3715,14,3715,14
E,2018-11-3 9:32,3715,14,3715,14
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3715,14,3715,14
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3715,14,3715,14
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3708,7,3708,7
E,2018-11-3 9:32,3711,10,3711,10
E,2018-11-3 9:32,3708,7,3708,7
I,2018-11-3 9:33,3715,14,3715,14
I,2018-11-3 9:33,3709,8,3709,8
E,2018-11-3 9:33,3708,7,3708,7
E,2018-11-3 9:33,3708,7,3708,7
E,2018-11-3 9:33,3711,10,3711,10
E,2018-11-3 9:33,3715,14,101,24
E,2018-11-3 9:33,3711,10,3711,10
E,2018-11-3 9:33,3708,7,3708,7
E,2018-11-3 9:33,3711,10,3711,10
E,2018-11-3 9:33,3708,7,3708,7
E,2018-11-3 9:33,3711,10,3711,10
E,2018-11-3 9:33,3708,7,3708,7
E,2018-11-3 9:33,3711,10,3711,10
E,2018-11-3 9:33,3708,7,3708,7
E,2018-11-3 9:33,3720,18,3720,18
E,2018-11-3 9:33,3713,12,5301,24
E,2018-11-3 9:33,3708,7,3708,7
E,2018-11-3 9:33,3711,10,3711,10
E,2018-11-3 9:33,3708,7,3708,7
E,2018-11-3 9:33,3711,10,3711,10
I,2018-11-3 9:34,3725,22,3715,14
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3711,10,3711,10
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3715,14,4604,24
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3711,10,3711,10
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3713,12,5301,24
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3711,10,3711,10
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3711,10,3711,10
E,2018-11-3 9:34,3708,7,3708,7
E,2018-11-3 9:34,3715,14,3715,14
I,2018-11-3 9:35,3720,18,3720,18
I,2018-11-3 9:35,3715,14,5317,24
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3715,14,3715,14
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3708,7,3708,7
E,2018-11-3 9:35,3708,7,3708,7
