I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,DELAY
E,2018-11-03 14:13:53,3711,3711,167420
E,2018-11-03 14:13:57,3715,3715,167422
I,2018-11-03 14:13:58,3715,3715,167422
I,2018-11-03 14:14:01,3715,3715,167424
I,2018-11-03 14:14:02,3715,3715,167424
E,2018-11-03 14:14:42,3711,3711,167443
E,2018-11-03 14:14:42,3708,3708,167443
E,2018-11-03 14:14:52,3711,3711,167448
I,2018-11-03 14:15:01,3711,3711,167452
E,2018-11-03 14:15:08,3716,5301,167455
E,2018-11-03 14:15:24,3711,3711,167463
E,2018-11-03 14:15:24,3711,3711,167463
E,2018-11-03 14:15:35,3711,3711,167468
E,2018-11-03 14:15:35,3711,3711,167468
E,2018-11-03 14:15:35,3711,3711,167468
E,2018-11-03 14:15:42,3715,3715,167471
E,2018-11-03 14:15:51,3708,3708,167476
E,2018-11-03 14:15:52,3711,3711,167476
E,2018-11-03 14:15:56,3711,3711,167478
I,2018-11-03 14:16:02,3715,3715,167481
E,2018-11-03 14:16:05,3715,3715,167482
E,2018-11-03 14:16:12,3711,3711,167486
E,2018-11-03 14:16:19,3708,3708,167489
E,2018-11-03 14:16:24,3711,3711,167491
E,2018-11-03 14:16:26,3711,3711,167492
E,2018-11-03 14:16:27,3708,3708,167493
E,2018-11-03 14:16:34,3708,3708,167496
E,2018-11-03 14:16:41,3715,3715,167499
E,2018-11-03 14:16:51,3711,3711,167504
I,2018-11-03 14:17:08,3720,3720,167512
I,2018-11-03 14:17:11,3715,3715,167513
E,2018-11-03 14:17:11,3715,3715,167513
E,2018-11-03 14:17:18,3708,3708,167517
E,2018-11-03 14:17:21,3708,3708,167518
E,2018-11-03 14:17:28,3711,3711,167521
E,2018-11-03 14:17:28,3711,3711,167521
E,2018-11-03 14:17:31,3711,3711,167523
E,2018-11-03 14:17:35,3711,3711,167525
E,2018-11-03 14:17:35,3711,3711,167525
E,2018-11-03 14:17:41,3711,3711,167528
E,2018-11-03 14:17:50,3708,3708,167532
E,2018-11-03 14:18:12,3711,3711,167542
E,2018-11-03 14:18:16,3715,3715,167544
E,2018-11-03 14:18:17,3708,3708,167545
E,2018-11-03 14:18:17,3711,3711,167545
E,2018-11-03 14:18:30,3715,3715,167551
E,2018-11-03 14:18:39,3708,3708,167555
E,2018-11-03 14:18:52,3711,3711,167561
E,2018-11-03 14:18:58,3708,3708,167564
E,2018-11-03 14:18:58,3711,3711,167564
E,2018-11-03 14:18:58,3711,3711,167564
E,2018-11-03 14:19:01,3715,3715,167565
E,2018-11-03 14:19:05,3711,3711,167567
E,2018-11-03 14:19:11,3711,3711,167570
E,2018-11-03 14:19:32,3711,3711,167580
E,2018-11-03 14:19:32,3711,3711,167580
E,2018-11-03 14:19:36,3708,3708,167582
E,2018-11-03 14:19:45,3711,3711,167586
E,2018-11-03 14:19:55,3715,3715,167591
E,2018-11-03 14:19:55,3711,3711,167591
E,2018-11-03 14:19:56,3715,3715,167591
E,2018-11-03 14:20:02,3711,3711,167594
E,2018-11-03 14:20:02,3711,3711,167594
E,2018-11-03 14:20:04,3708,3708,167595
E,2018-11-03 14:20:12,3715,3715,167599
E,2018-11-03 14:20:13,3711,3711,167599
E,2018-11-03 14:20:17,3711,3711,167601
E,2018-11-03 14:20:26,3711,3711,167605
E,2018-11-03 14:20:33,3711,3711,167609
E,2018-11-03 14:20:33,3711,3711,167609
E,2018-11-03 14:20:33,3711,3711,167609
E,2018-11-03 14:20:34,3711,3711,167609
E,2018-11-03 14:20:43,3708,3708,167613
E,2018-11-03 14:20:43,3715,3715,167613
E,2018-11-03 14:20:43,3711,3711,167613
E,2018-11-03 14:20:56,3708,3708,167620
E,2018-11-03 14:20:56,3711,3711,167620
I,2018-11-03 14:21:07,3715,3715,167625
I,2018-11-03 14:21:17,3715,3715,167629
I,2018-11-03 14:21:18,3711,3711,167630
E,2018-11-03 14:21:21,3715,3715,167631
E,2018-11-03 14:21:30,3711,3711,167636
E,2018-11-03 14:21:37,3708,3708,167639
E,2018-11-03 14:21:43,3708,3708,167642
E,2018-11-03 14:21:50,3711,3711,167645
E,2018-11-03 14:21:51,3711,3711,167646
E,2018-11-03 14:21:57,3711,3711,167648
E,2018-11-03 14:21:57,3708,3708,167648
I,2018-11-03 14:22:04,3715,3715,167652
E,2018-11-03 14:22:04,3711,3711,167652
E,2018-11-03 14:22:10,3715,3715,167654
E,2018-11-03 14:22:14,3708,3708,167656
E,2018-11-03 14:22:15,3711,3711,167657
E,2018-11-03 14:22:17,3711,3711,167658
E,2018-11-03 14:22:21,3711,3711,167660
E,2018-11-03 14:22:28,3715,3715,167663
E,2018-11-03 14:22:31,3715,3715,167664
E,2018-11-03 14:22:31,3711,3711,167664
E,2018-11-03 14:22:38,3708,3708,167668
E,2018-11-03 14:22:41,3708,3708,167669
E,2018-11-03 14:22:41,3708,3708,167669
E,2018-11-03 14:22:43,3708,3708,167670
E,2018-11-03 14:22:51,3711,3711,167674
E,2018-11-03 14:23:02,3711,3711,167679
E,2018-11-03 14:23:02,3715,3715,167679
E,2018-11-03 14:23:15,3708,3708,167685
E,2018-11-03 14:23:16,3715,5141,167686
E,2018-11-03 14:23:25,3708,3708,167690
E,2018-11-03 14:23:25,3711,3711,167690
E,2018-11-03 14:23:25,3711,3711,167690
E,2018-11-03 14:23:36,3711,3711,167695
E,2018-11-03 14:23:39,3711,3711,167697
I,2018-11-03 14:24:02,3715,3715,167707
E,2018-11-03 14:24:08,3711,3711,167710
E,2018-11-03 14:24:18,3715,5141,167715
E,2018-11-03 14:24:19,3708,3708,167715
E,2018-11-03 14:24:32,3711,3711,167722
E,2018-11-03 14:24:35,3715,3715,167723
E,2018-11-03 14:24:49,3711,3711,167730
E,2018-11-03 14:24:59,3711,3711,167734
E,2018-11-03 14:25:02,3708,3708,167736
E,2018-11-03 14:25:10,3711,3711,167739
E,2018-11-03 14:25:16,3708,3708,167742
E,2018-11-03 14:25:17,3715,3715,167743
E,2018-11-03 14:25:25,3711,3711,167747
E,2018-11-03 14:25:30,3711,3711,167749
E,2018-11-03 14:25:37,3711,3711,167752
E,2018-11-03 14:25:46,3708,3708,167756
E,2018-11-03 14:25:50,3708,3708,167758
E,2018-11-03 14:25:59,3711,3711,167763
I,2018-11-03 14:26:00,3715,3715,167763
E,2018-11-03 14:26:03,3711,3711,167764
E,2018-11-03 14:26:06,3711,3711,167766
E,2018-11-03 14:26:07,3715,3715,167766
E,2018-11-03 14:26:10,3708,3708,167768
E,2018-11-03 14:26:10,3711,3711,167768
E,2018-11-03 14:26:14,3715,101,167770
E,2018-11-03 14:26:14,3711,3711,167770
E,2018-11-03 14:26:18,3711,3711,167772
E,2018-11-03 14:26:31,3708,3708,167778
E,2018-11-03 14:26:36,3708,3708,167780
E,2018-11-03 14:26:37,3708,3708,167781
E,2018-11-03 14:26:40,3708,3708,167782
E,2018-11-03 14:26:40,3708,3708,167782
E,2018-11-03 14:26:40,3711,3711,167782
E,2018-11-03 14:26:50,3711,3711,167787
E,2018-11-03 14:27:10,3711,3711,167796
E,2018-11-03 14:27:27,3708,3708,167804
E,2018-11-03 14:27:44,3715,5301,167812
E,2018-11-03 14:27:47,3711,3711,167814
E,2018-11-03 14:27:48,3715,101,167814
E,2018-11-03 14:27:49,3715,3715,167815
E,2018-11-03 14:27:58,3711,3711,167819
E,2018-11-03 14:27:58,3715,101,167819
I,2018-11-03 14:27:58,3713,5301,167819
I,2018-11-03 14:28:02,3715,3715,167821
E,2018-11-03 14:28:11,3708,3708,167825
E,2018-11-03 14:28:18,3708,3708,167828
E,2018-11-03 14:28:18,3711,3711,167828
E,2018-11-03 14:28:19,3711,3711,167829
E,2018-11-03 14:28:19,3715,3715,167829
E,2018-11-03 14:28:21,3708,3708,167830
E,2018-11-03 14:28:22,3711,3711,167830
E,2018-11-03 14:28:23,3708,3708,167831
E,2018-11-03 14:28:32,3708,3708,167835
E,2018-11-03 14:28:39,3711,3711,167838
E,2018-11-03 14:28:43,3708,3708,167840
E,2018-11-03 14:28:44,3711,3711,167840
E,2018-11-03 14:28:53,3720,3720,167845
E,2018-11-03 14:28:56,3711,3711,167846
E,2018-11-03 14:29:03,3711,3711,167849
E,2018-11-03 14:29:04,3708,3708,167850
E,2018-11-03 14:29:09,3715,3715,167852
E,2018-11-03 14:29:13,3720,3720,167854
E,2018-11-03 14:29:16,3711,3711,167856
E,2018-11-03 14:29:17,3711,3711,167856
E,2018-11-03 14:29:17,3711,3711,167856
E,2018-11-03 14:29:26,3711,3711,167860
E,2018-11-03 14:29:33,3711,3711,167864
E,2018-11-03 14:29:43,3715,3715,167868
E,2018-11-03 14:29:58,3711,3711,167875
I,2018-11-03 14:30:06,3715,3715,167879
E,2018-11-03 14:30:06,3711,3711,167879
E,2018-11-03 14:30:07,3715,101,167880
E,2018-11-03 14:30:15,3711,3711,167883
E,2018-11-03 14:30:23,3711,3711,167887
E,2018-11-03 14:30:24,3711,3711,167888
E,2018-11-03 14:30:37,3711,3711,167894
E,2018-11-03 14:30:47,3708,3708,167899
E,2018-11-03 14:30:47,3711,3711,167899
I,2018-11-03 14:31:00,3720,3720,167905
E,2018-11-03 14:31:14,3711,3711,167911
E,2018-11-03 14:31:17,3708,3708,167913
E,2018-11-03 14:31:20,3711,3711,167914
E,2018-11-03 14:31:20,3711,3711,167914
E,2018-11-03 14:31:36,3708,3708,167922
E,2018-11-03 14:31:39,3711,3711,167923
E,2018-11-03 14:31:43,3715,3715,167925
E,2018-11-03 14:31:43,3711,3711,167925
E,2018-11-03 14:31:47,3708,3708,167927
E,2018-11-03 14:31:50,3708,3708,167928
I,2018-11-03 14:31:59,3708,3708,167933
E,2018-11-03 14:32:00,3711,3711,167933
E,2018-11-03 14:32:07,3715,3715,167936
E,2018-11-03 14:32:11,3711,3711,167938
E,2018-11-03 14:32:27,3715,3715,167946
E,2018-11-03 14:32:31,3711,3711,167948
E,2018-11-03 14:32:37,3711,3711,167950
E,2018-11-03 14:32:57,3711,3711,167960
E,2018-11-03 14:33:10,3708,3708,167966
E,2018-11-03 14:33:14,3715,3715,167968
E,2018-11-03 14:33:28,3711,3711,167975
E,2018-11-03 14:33:48,3711,3711,167984
E,2018-11-03 14:33:57,3715,4712,167988
E,2018-11-03 14:33:58,3715,3715,167989
E,2018-11-03 14:34:02,3711,3711,167991
E,2018-11-03 14:34:17,3711,3711,167998
E,2018-11-03 14:34:23,3711,3711,168000
E,2018-11-03 14:34:27,3711,3711,168002
E,2018-11-03 14:34:28,3711,3711,168003
E,2018-11-03 14:35:00,3711,3711,168018
E,2018-11-03 14:35:01,3711,3711,168018
E,2018-11-03 14:35:05,3715,5141,168020
E,2018-11-03 14:35:16,3708,3708,168025
E,2018-11-03 14:35:16,3711,3711,168025
E,2018-11-03 14:35:40,3711,3711,168037
E,2018-11-03 14:35:40,3711,3711,168037
E,2018-11-03 14:35:46,3711,3711,168040
E,2018-11-03 14:35:56,3711,3711,168044
E,2018-11-03 14:35:59,3711,3711,168046
E,2018-11-03 14:36:28,3708,3708,168059
E,2018-11-03 14:36:35,3708,3708,168063
E,2018-11-03 14:36:49,3711,3711,168069
I,2018-11-03 14:37:16,3715,5141,168082
E,2018-11-03 14:37:17,3711,3711,168083
E,2018-11-03 14:37:29,3708,3708,168088
E,2018-11-03 14:37:43,3711,3711,168095
E,2018-11-03 14:37:47,3708,3708,168097
E,2018-11-03 14:37:47,3711,3711,168097
E,2018-11-03 14:37:57,3711,3711,168101
E,2018-11-03 14:38:00,3708,3708,168103
E,2018-11-03 14:38:03,3711,3711,168104
E,2018-11-03 14:38:16,3711,3711,168110
E,2018-11-03 14:38:19,3711,3711,168112
E,2018-11-03 14:38:20,3711,3711,168112
E,2018-11-03 14:38:59,3711,3711,168131
E,2018-11-03 14:38:59,3711,3711,168131
E,2018-11-03 14:39:17,3715,3715,168139
E,2018-11-03 14:39:29,3708,3708,168145
E,2018-11-03 14:39:39,3711,3711,168150
E,2018-11-03 14:39:39,3711,3711,168150
E,2018-11-03 14:39:59,3715,4712,168159
I,2018-11-03 14:40:12,3720,3720,168165
E,2018-11-03 14:40:25,3711,3711,168171
E,2018-11-03 14:40:26,3715,3715,168172
E,2018-11-03 14:40:26,3715,3715,168172
E,2018-11-03 14:40:29,3708,3708,168173
E,2018-11-03 14:40:39,3711,3711,168178
E,2018-11-03 14:40:46,3711,3711,168181
E,2018-11-03 14:40:49,3715,3715,168183
I,2018-11-03 14:41:09,3715,3715,168192
E,2018-11-03 14:41:19,3711,3711,168197
E,2018-11-03 14:41:28,3708,3708,168201
E,2018-11-03 14:41:29,3711,3711,168202
E,2018-11-03 14:41:35,3715,3715,168204
E,2018-11-03 14:41:35,3715,3715,168204
E,2018-11-03 14:41:46,3711,3711,168210
E,2018-11-03 14:42:06,3711,3711,168219
E,2018-11-03 14:42:11,3711,3711,168221
E,2018-11-03 14:42:16,3711,3711,168224
E,2018-11-03 14:42:31,3711,3711,168231
E,2018-11-03 14:42:41,3711,3711,168236
E,2018-11-03 14:42:48,3711,3711,168239
E,2018-11-03 14:42:48,3708,3708,168239
E,2018-11-03 14:42:58,3704,5304,168244
I,2018-11-03 14:43:08,3715,3715,168248
E,2018-11-03 14:43:08,3708,3708,168248
E,2018-11-03 14:43:12,3715,3715,168250
E,2018-11-03 14:43:22,3711,3711,168255
E,2018-11-03 14:43:32,3711,3711,168260
E,2018-11-03 14:43:42,3711,3711,168264
E,2018-11-03 14:43:53,3711,3711,168270
E,2018-11-03 14:44:22,3711,3711,168283
E,2018-11-03 14:44:48,3715,3715,168295
E,2018-11-03 14:45:03,3708,3708,168303
E,2018-11-03 14:45:08,3711,3711,168305
E,2018-11-03 14:45:09,3708,3708,168305
E,2018-11-03 14:45:11,3708,3708,168306
E,2018-11-03 14:45:11,3711,3711,168306
E,2018-11-03 14:45:18,3711,3711,168310
E,2018-11-03 14:45:22,3708,3708,168312
E,2018-11-03 14:45:22,3711,3711,168312
E,2018-11-03 14:45:22,3708,3708,168312
E,2018-11-03 14:45:23,3715,3507,168312
E,2018-11-03 14:45:41,3711,3711,168320
E,2018-11-03 14:45:42,3711,3711,168321
E,2018-11-03 14:45:58,3708,3708,168329
E,2018-11-03 14:46:11,3711,3711,168335
E,2018-11-03 14:46:11,3711,3711,168335
E,2018-11-03 14:46:18,3715,3715,168338
E,2018-11-03 14:46:22,3708,3708,168340
E,2018-11-03 14:46:38,3711,3711,168347
E,2018-11-03 14:46:59,3708,3708,168357
E,2018-11-03 14:47:08,3708,3708,168362
E,2018-11-03 14:47:18,3711,3711,168366
E,2018-11-03 14:47:47,3711,3711,168380
E,2018-11-03 14:48:01,3708,3708,168387
E,2018-11-03 14:48:07,3715,3715,168389
E,2018-11-03 14:48:11,3711,3711,168391
E,2018-11-03 14:48:12,3711,3711,168392
E,2018-11-03 14:48:21,3715,3715,168396
E,2018-11-03 14:48:57,3711,3711,168413
E,2018-11-03 14:49:11,3715,3715,168420
E,2018-11-03 14:49:17,3711,3711,168422
E,2018-11-03 14:49:18,3711,3711,168423
E,2018-11-03 14:49:37,3711,3711,168432
E,2018-11-03 14:49:40,3708,3708,168433
E,2018-11-03 14:49:41,3716,5301,168434
E,2018-11-03 14:49:47,3711,3711,168437
I,2018-11-03 14:50:18,3715,3715,168451
E,2018-11-03 14:50:43,3711,3711,168463
E,2018-11-03 14:50:50,3711,3711,168466
I,2018-11-03 14:51:45,3713,5141,168492
E,2018-11-03 14:51:52,3711,3711,168496
E,2018-11-03 14:51:53,3711,3711,168496
E,2018-11-03 14:51:56,3711,3711,168497
I,2018-11-03 14:52:05,3715,3715,168502
I,2018-11-03 14:52:09,3715,3715,168504
E,2018-11-03 14:52:24,3711,3711,168511
E,2018-11-03 14:52:26,3711,3711,168512
E,2018-11-03 14:52:31,3711,3711,168514
E,2018-11-03 14:52:41,3711,3711,168519
E,2018-11-03 14:52:47,3711,3711,168522
I,2018-11-03 14:53:00,3713,5141,168528
E,2018-11-03 14:53:10,3711,3711,168532
E,2018-11-03 14:53:14,3714,3708,168534
E,2018-11-03 14:53:24,3708,3708,168539
I,2018-11-03 14:54:04,3715,3715,168558
I,2018-11-03 14:54:07,3713,5141,168559
E,2018-11-03 14:54:46,3711,3711,168578
E,2018-11-03 14:55:07,3711,3711,168588
E,2018-11-03 14:55:09,3711,3711,168589
E,2018-11-03 14:55:21,3711,3711,168594
E,2018-11-03 14:55:27,3711,3711,168597
E,2018-11-03 14:55:41,3711,3711,168604
E,2018-11-03 14:55:42,3711,3711,168604
E,2018-11-03 14:55:52,3711,3711,168609
I,2018-11-03 14:56:07,3715,3715,168616
E,2018-11-03 14:56:11,3708,3708,168618
E,2018-11-03 14:56:14,3711,3711,168619
E,2018-11-03 14:56:15,3711,3711,168620
E,2018-11-03 14:56:18,3711,3711,168621
E,2018-11-03 14:56:19,3708,3708,168622
E,2018-11-03 14:56:23,3715,3715,168624
I,2018-11-03 14:56:35,3715,3715,168629
E,2018-11-03 14:57:01,3711,3711,168641
E,2018-11-03 14:57:07,3711,3711,168644
E,2018-11-03 14:57:21,3708,3708,168651
E,2018-11-03 14:57:47,3711,3711,168663
E,2018-11-03 14:57:57,3711,3711,168668
I,2018-11-03 14:58:01,3715,3715,168670
E,2018-11-03 14:58:21,3711,3711,168679
E,2018-11-03 14:58:21,3711,3711,168679
E,2018-11-03 14:58:23,3715,3715,168680
E,2018-11-03 14:58:34,3711,3711,168685
E,2018-11-03 14:58:39,3711,3711,168688
I,2018-11-03 14:58:41,3715,3715,168689
I,2018-11-03 14:59:04,3715,3715,168699
I,2018-11-03 14:59:04,3715,3715,168699
E,2018-11-03 14:59:11,3711,3711,168703
E,2018-11-03 14:59:21,3711,3711,168708
E,2018-11-03 14:59:24,3715,3715,168709
E,2018-11-03 14:59:28,3715,3715,168711
E,2018-11-03 14:59:31,3715,3715,168712
E,2018-11-03 14:59:57,3711,3711,168725
E,2018-11-03 15:00:17,3708,3708,168734
E,2018-11-03 15:00:18,3711,3711,168734
E,2018-11-03 15:00:21,3708,3708,168736
E,2018-11-03 15:00:42,3711,3711,168746
I,2018-11-03 15:01:03,3715,3715,168756
E,2018-11-03 15:01:07,3711,3711,168758
E,2018-11-03 15:01:11,3711,3711,168759
E,2018-11-03 15:01:17,3711,3711,168762
E,2018-11-03 15:01:40,3711,3711,168773
E,2018-11-03 15:01:53,3711,3711,168779
E,2018-11-03 15:01:56,3716,5301,168781
I,2018-11-03 15:02:06,3720,3720,168785
E,2018-11-03 15:02:10,3708,3708,168787
E,2018-11-03 15:02:20,3711,3711,168792
E,2018-11-03 15:02:31,3716,5301,168797
E,2018-11-03 15:02:36,3708,3708,168800
E,2018-11-03 15:02:41,3716,5301,168802
E,2018-11-03 15:02:50,3711,3711,168806
E,2018-11-03 15:02:59,3708,3708,168810
E,2018-11-03 15:03:01,3716,5301,168811
E,2018-11-03 15:03:29,3716,5301,168825
E,2018-11-03 15:03:36,3708,3708,168828
E,2018-11-03 15:04:02,3715,3715,168840
E,2018-11-03 15:04:13,3711,3711,168845
E,2018-11-03 15:04:15,3711,3711,168846
E,2018-11-03 15:04:16,3716,5301,168847
E,2018-11-03 15:04:19,3716,5301,168848
E,2018-11-03 15:04:21,3711,3711,168849
E,2018-11-03 15:04:31,3711,3711,168854
E,2018-11-03 15:04:57,3716,5301,168866
E,2018-11-03 15:04:59,3711,3711,168867
E,2018-11-03 15:05:06,3711,3711,168870
E,2018-11-03 15:05:19,3711,3711,168876
E,2018-11-03 15:05:29,3708,3708,168881
E,2018-11-03 15:05:55,3711,3711,168893
I,2018-11-03 15:06:02,3715,3715,168897
E,2018-11-03 15:06:29,3711,3711,168910
E,2018-11-03 15:06:29,3711,3711,168910
E,2018-11-03 15:06:32,3711,3711,168911
I,2018-11-03 15:07:02,3715,3715,168925
E,2018-11-03 15:07:22,3711,3711,168935
E,2018-11-03 15:07:31,3711,3711,168939
E,2018-11-03 15:07:42,3711,3711,168944
E,2018-11-03 15:07:52,3716,5301,168949
I,2018-11-03 15:08:02,3715,3715,168953
E,2018-11-03 15:08:18,3711,3711,168961
E,2018-11-03 15:08:24,3711,3711,168964
E,2018-11-03 15:08:54,3711,3711,168978
I,2018-11-03 15:09:00,3711,3711,168981
I,2018-11-03 15:09:01,3715,3715,168981
E,2018-11-03 15:09:10,3711,3711,168986
E,2018-11-03 15:09:27,3711,3711,168994
E,2018-11-03 15:09:27,3711,3711,168994
E,2018-11-03 15:09:44,3708,3708,169002
E,2018-11-03 15:09:45,3711,3711,169002
E,2018-11-03 15:09:53,3711,3711,169006
I,2018-11-03 15:11:26,3715,3715,169050
E,2018-11-03 15:11:29,3708,3708,169051
E,2018-11-03 15:11:31,3715,3715,169052
I,2018-11-03 15:12:05,3715,3715,169068
I,2018-11-03 15:12:09,3715,3715,169070
E,2018-11-03 15:12:16,3711,3711,169073
E,2018-11-03 15:12:36,3715,3715,169083
E,2018-11-03 15:12:36,3711,3711,169083
E,2018-11-03 15:12:46,3711,3711,169087
E,2018-11-03 15:13:00,3711,3711,169094
E,2018-11-03 15:13:12,3711,3711,169100
E,2018-11-03 15:13:13,3711,3711,169100
E,2018-11-03 15:13:23,3708,3708,169105
E,2018-11-03 15:13:40,3711,3711,169113
E,2018-11-03 15:13:57,3711,3711,169121
I,2018-11-03 15:14:23,3715,3715,169133
E,2018-11-03 15:14:52,3708,3708,169147
E,2018-11-03 15:15:25,3711,3711,169163
E,2018-11-03 15:16:07,3708,3708,169182
E,2018-11-03 15:16:20,3711,3711,169188
E,2018-11-03 15:16:22,3711,3711,169189
E,2018-11-03 15:16:37,3708,3708,169197
E,2018-11-03 15:16:50,3708,3708,169203
I,2018-11-03 15:16:57,3715,3715,169206
I,2018-11-03 15:17:14,3715,3715,169214
E,2018-11-03 15:17:17,3708,3708,169215
E,2018-11-03 15:17:17,3708,3708,169215
I,2018-11-03 15:17:51,3715,3715,169231
E,2018-11-03 15:18:08,3708,3708,169239
E,2018-11-03 15:18:10,3708,3708,169240
E,2018-11-03 15:18:37,3708,3708,169253
E,2018-11-03 15:18:51,3708,3708,169260
E,2018-11-03 15:19:00,3708,3708,169264
E,2018-11-03 15:19:26,3711,3711,169276
E,2018-11-03 15:19:36,3711,3711,169281
E,2018-11-03 15:19:46,3708,3708,169286
E,2018-11-03 15:20:06,3711,3711,169295
E,2018-11-03 15:20:07,3708,3708,169296
E,2018-11-03 15:20:32,3711,3711,169307
E,2018-11-03 15:20:33,3715,3715,169308
E,2018-11-03 15:20:36,3711,3711,169309
E,2018-11-03 15:20:56,3708,3708,169319
E,2018-11-03 15:20:56,3708,3708,169319
E,2018-11-03 15:20:57,3711,3711,169319
I,2018-11-03 15:21:19,3715,3715,169330
E,2018-11-03 15:21:33,3711,3711,169336
E,2018-11-03 15:22:12,3711,3711,169355
E,2018-11-03 15:22:23,3711,3711,169360
E,2018-11-03 15:22:36,3708,3708,169366
E,2018-11-03 15:22:40,3711,3711,169368
I,2018-11-03 15:22:53,3715,101,169374
E,2018-11-03 15:23:03,3715,3715,169379
E,2018-11-03 15:23:16,3711,3711,169385
E,2018-11-03 15:23:36,3708,3708,169394
E,2018-11-03 15:23:36,3711,3711,169394
E,2018-11-03 15:23:37,3711,3711,169395
E,2018-11-03 15:24:02,3715,3715,169407
E,2018-11-03 15:24:32,3711,3711,169421
E,2018-11-03 15:25:08,3711,3711,169438
E,2018-11-03 15:25:21,3711,3711,169444
E,2018-11-03 15:25:47,3711,3711,169456
I,2018-11-03 15:26:01,3711,3711,169463
I,2018-11-03 15:26:17,3715,3715,169470
E,2018-11-03 15:26:40,3715,3715,169481
E,2018-11-03 15:27:16,3708,3708,169498
E,2018-11-03 15:27:32,3711,3711,169506
E,2018-11-03 15:28:18,3711,3711,169527
E,2018-11-03 15:28:18,3711,3711,169527
I,2018-11-03 15:29:10,3715,3715,169552
I,2018-11-03 15:29:17,3723,3723,169555
E,2018-11-03 15:29:31,3711,3711,169562
I,2018-11-03 15:29:57,3715,3715,169574
I,2018-11-03 15:30:00,3713,3715,169576
I,2018-11-03 15:30:01,3713,3715,169576
I,2018-11-03 15:30:17,3715,3715,169584
I,2018-11-03 15:30:18,3713,3715,169584
E,2018-11-03 15:30:19,3711,3711,169584
E,2018-11-03 15:30:20,3708,3708,169585
E,2018-11-03 15:30:27,3711,3711,169588
E,2018-11-03 15:30:37,3708,3708,169593
I,2018-11-03 15:31:00,3713,3715,169604
I,2018-11-03 15:31:01,3713,3715,169604
I,2018-11-03 15:31:01,3713,3715,169604
I,2018-11-03 15:31:17,3715,3715,169612
I,2018-11-03 15:31:59,3713,3715,169632
I,2018-11-03 15:32:22,3713,3715,169643
I,2018-11-03 15:32:22,3713,3715,169643
E,2018-11-03 15:32:30,3711,3711,169646
E,2018-11-03 15:32:39,3708,3708,169651
E,2018-11-03 15:32:45,3715,3715,169653
I,2018-11-03 15:33:18,3715,3715,169669
E,2018-11-03 15:33:51,3715,3715,169685
I,2018-11-03 15:34:01,3713,3715,169689
E,2018-11-03 15:34:11,3711,3711,169694
E,2018-11-03 15:34:22,3711,3711,169699
E,2018-11-03 15:34:30,3711,3711,169703
E,2018-11-03 15:34:57,3711,3711,169716
E,2018-11-03 15:35:19,3711,3711,169726
E,2018-11-03 15:35:47,3711,3711,169739
E,2018-11-03 15:36:56,3708,3708,169772
E,2018-11-03 15:37:43,3711,3711,169794
E,2018-11-03 15:37:53,3711,3711,169799
E,2018-11-03 15:37:54,3711,3711,169799
E,2018-11-03 15:38:04,3711,3711,169804
E,2018-11-03 15:38:11,3711,3711,169807
E,2018-11-03 15:38:40,3711,3711,169821
E,2018-11-03 15:38:48,3711,3711,169825
I,2018-11-03 15:38:56,3715,3715,169829
E,2018-11-03 15:39:01,3711,3711,169831
E,2018-11-03 15:39:47,3708,3708,169853
E,2018-11-03 15:39:49,3711,3711,169854
E,2018-11-03 15:39:53,3716,5301,169855
I,2018-11-03 15:40:09,3715,3715,169863
