I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,COUNTRY,DELAY,,,
E,2018-11-03 10:08:26,3704,3711,502,213958.4644,0.00833333,0.629326372,
E,2018-11-03 10:08:27,3712,3712,223,213959.0938,0.008333335,0.629326768,
E,2018-11-03 10:08:32,3711,3711,142,213962.2404,0.041666666,3.146633047,
E,2018-11-03 10:08:36,3715,3715,412,213964.7577,0.033333331,2.517306279,
E,2018-11-03 10:08:36,3708,3708,112,213964.7577,0,0,
E,2018-11-03 10:08:40,3708,3708,141,213967.275,0.033333336,2.517306675,
E,2018-11-03 10:08:40,3708,3708,116,213967.275,0,0,
E,2018-11-03 10:08:40,3708,3708,143,213967.275,0,0,
E,2018-11-03 10:08:40,3708,3708,122,213967.275,0,0,
E,2018-11-03 10:08:44,3708,3708,129,213969.7923,0.033333331,2.517306279,
E,2018-11-03 10:08:47,3711,3711,142,213971.6803,0.025000001,1.887979907,
E,2018-11-03 10:08:47,3717,3717,502,213971.6803,0,0,
E,2018-11-03 10:08:48,3713,5301,306,213972.3096,0.008333335,0.629326768,
E,2018-11-03 10:08:48,3711,3711,129,213972.3096,0,0,
E,2018-11-03 10:08:48,3711,3711,112,213972.3096,0,0,
E,2018-11-03 10:08:48,3711,3711,304,213972.3096,0,0,
E,2018-11-03 10:08:51,3711,3711,111,213974.1976,0.025000001,1.887979907,
E,2018-11-03 10:08:55,3708,3708,601,213976.7149,0.033333331,2.517306279,
E,2018-11-03 10:08:55,3711,3711,306,213976.7149,0,0,
E,2018-11-03 10:08:58,3711,3711,129,213978.6029,0.025000001,1.887979907,
E,2018-11-03 10:08:58,3711,3711,143,213978.6029,0,0,
I,2018-11-03 10:09:01,3709,3715,328,213980.4909,0.025000001,1.887979907,
E,2018-11-03 10:09:05,3715,3715,142,213983.0082,0.033333336,2.517306675,
E,2018-11-03 10:09:05,3726,3711,307,213983.0082,0,0,
E,2018-11-03 10:09:12,3717,3717,304,213987.4135,0.058333331,4.405286187,
E,2018-11-03 10:09:13,3708,3708,137,213988.0428,0.008333335,0.629326768,
E,2018-11-03 10:09:13,3711,3711,112,213988.0428,0,0,
E,2018-11-03 10:09:15,3711,3711,122,213989.3014,0.016666665,1.25865314,
E,2018-11-03 10:09:16,3708,3708,142,213989.9308,0.008333335,0.629326768,
E,2018-11-03 10:09:16,3711,3711,142,213989.9308,0,0,
E,2018-11-03 10:09:17,3711,3711,129,213990.5601,0.00833333,0.629326372,
E,2018-11-03 10:09:18,3711,3711,304,213991.1894,0.008333335,0.629326768,
E,2018-11-03 10:09:21,3711,3711,502,213993.0774,0.025000001,1.887979907,
E,2018-11-03 10:09:23,3711,3711,129,213994.3361,0.016666665,1.25865314,
E,2018-11-03 10:09:29,3715,3715,307,213998.112,0.050000001,3.775959815,
E,2018-11-03 10:09:30,3708,3708,502,213998.7413,0.00833333,0.629326372,
E,2018-11-03 10:09:36,3708,3708,112,214002.5173,0.050000001,3.775959815,
E,2018-11-03 10:09:37,3711,3711,142,214003.1466,0.008333335,0.629326768,
E,2018-11-03 10:09:37,3708,3708,143,214003.1466,0,0,
E,2018-11-03 10:09:41,3713,5301,502,214005.6639,0.033333331,2.517306279,
E,2018-11-03 10:09:41,3711,3711,142,214005.6639,0,0,
E,2018-11-03 10:09:41,3711,3711,502,214005.6639,0,0,
E,2018-11-03 10:09:41,3708,3708,142,214005.6639,0,0,
E,2018-11-03 10:09:43,3708,3708,143,214006.9226,0.016666671,1.258653535,
E,2018-11-03 10:09:44,3711,3711,143,214007.5519,0.00833333,0.629326372,
E,2018-11-03 10:09:50,3711,3711,136,214011.3279,0.050000001,3.775959815,
E,2018-11-03 10:09:51,3708,3708,304,214011.9572,0.008333335,0.629326768,
E,2018-11-03 10:09:54,3711,3711,502,214013.8452,0.024999995,1.887979512,
E,2018-11-03 10:09:55,3711,3711,142,214014.4745,0.008333335,0.629326768,
E,2018-11-03 10:09:55,3708,3708,129,214014.4745,0,0,
E,2018-11-03 10:09:55,3711,3711,129,214014.4745,0,0,
E,2018-11-03 10:09:56,3708,3708,116,214015.1038,0.008333335,0.629326768,
I,2018-11-03 10:10:01,3709,3711,337,214018.2505,0.041666666,3.146633047,
I,2018-11-03 10:10:05,3702,3702,307,214020.7678,0.033333331,2.517306279,
E,2018-11-03 10:10:05,3708,3708,112,214020.7678,0,0,
E,2018-11-03 10:10:09,3711,3711,116,214023.2851,0.033333336,2.517306675,
E,2018-11-03 10:10:09,3711,3711,110,214023.2851,0,0,
E,2018-11-03 10:10:10,3713,5301,142,214023.9144,0.008333335,0.629326768,
E,2018-11-03 10:10:16,3715,3715,142,214027.6904,0.049999996,3.775959419,
E,2018-11-03 10:10:16,3711,3711,116,214027.6904,0,0,
E,2018-11-03 10:10:16,3712,3708,143,214027.6904,0,0,
E,2018-11-03 10:10:16,3711,3711,303,214027.6904,0,0,
E,2018-11-03 10:10:16,3713,5301,609,214027.6904,0,0,
E,2018-11-03 10:10:17,3711,3711,141,214028.3197,0.008333335,0.629326768,
E,2018-11-03 10:10:18,3711,3711,122,214028.949,0.008333335,0.629326768,
E,2018-11-03 10:10:26,3711,3711,327,214033.9836,0.066666667,5.034612954,
E,2018-11-03 10:10:26,3711,3711,142,214033.9836,0,0,
E,2018-11-03 10:10:27,3713,5301,141,214034.613,0.00833333,0.629326372,
E,2018-11-03 10:10:27,3708,3708,142,214034.613,0,0,
E,2018-11-03 10:10:28,3711,3711,142,214035.2423,0.008333335,0.629326768,
E,2018-11-03 10:10:28,3715,5317,502,214035.2423,0,0,
E,2018-11-03 10:10:28,3708,3708,502,214035.2423,0,0,
E,2018-11-03 10:10:29,3711,3711,502,214035.8716,0.00833333,0.629326372,
E,2018-11-03 10:10:29,3713,5301,309,214035.8716,0,0,
E,2018-11-03 10:10:29,3711,3711,429,214035.8716,0,0,
E,2018-11-03 10:10:29,3708,3708,502,214035.8716,0,0,
E,2018-11-03 10:10:29,3713,5301,116,214035.8716,0,0,
E,2018-11-03 10:10:39,3713,5301,309,214042.1649,0.083333337,6.293266489,
E,2018-11-03 10:10:40,3711,3711,502,214042.7942,0.00833333,0.629326372,
E,2018-11-03 10:10:41,3708,3708,132,214043.4235,0.008333335,0.629326768,
E,2018-11-03 10:10:43,3715,3715,502,214044.6822,0.016666665,1.25865314,
E,2018-11-03 10:10:45,3711,3711,312,214045.9408,0.016666665,1.25865314,
E,2018-11-03 10:10:45,3708,3708,312,214045.9408,0,0,
E,2018-11-03 10:10:45,3713,5301,412,214045.9408,0,0,
E,2018-11-03 10:10:46,3711,3711,122,214046.5702,0.008333335,0.629326768,
E,2018-11-03 10:10:47,3711,3711,502,214047.1995,0.008333335,0.629326768,
E,2018-11-03 10:10:47,3708,3708,502,214047.1995,0,0,
E,2018-11-03 10:10:47,3713,5301,142,214047.1995,0,0,
E,2018-11-03 10:10:47,3714,3708,142,214047.1995,0,0,
E,2018-11-03 10:10:52,3711,3711,129,214050.3461,0.041666666,3.146633047,
E,2018-11-03 10:10:52,3715,3715,143,214050.3461,0,0,
E,2018-11-03 10:10:56,3715,3715,303,214052.8634,0.033333331,2.517306279,
I,2018-11-03 10:10:58,3714,3717,111,214054.1221,0.016666671,1.258653535,
I,2018-11-03 10:10:59,3715,3715,330,214054.7514,0.00833333,0.629326372,
I,2018-11-03 10:11:00,3708,3708,111,214055.3807,0.008333335,0.629326768,
E,2018-11-03 10:11:00,3708,3708,301,214055.3807,0,0,
E,2018-11-03 10:11:03,3711,3711,502,214057.2687,0.025000001,1.887979907,
E,2018-11-03 10:11:03,3713,5301,502,214057.2687,0,0,
E,2018-11-03 10:11:03,3713,5301,116,214057.2687,0,0,
E,2018-11-03 10:11:05,3715,3715,142,214058.5274,0.016666665,1.25865314,
E,2018-11-03 10:11:06,3715,3715,115,214059.1567,0.008333335,0.629326768,
E,2018-11-03 10:11:07,3708,3708,142,214059.786,0.00833333,0.629326372,
E,2018-11-03 10:11:12,3711,3711,502,214062.9327,0.041666666,3.146633047,
E,2018-11-03 10:11:13,3716,5301,601,214063.562,0.008333335,0.629326768,
E,2018-11-03 10:11:13,3712,3708,412,214063.562,0,0,
E,2018-11-03 10:11:14,3708,3708,434,214064.1913,0.008333335,0.629326768,
E,2018-11-03 10:11:14,3713,5301,502,214064.1913,0,0,
E,2018-11-03 10:11:15,3708,3708,304,214064.8206,0.00833333,0.629326372,
E,2018-11-03 10:11:15,3711,3711,609,214064.8206,0,0,
E,2018-11-03 10:11:18,3711,3711,122,214066.7086,0.025000001,1.887979907,
E,2018-11-03 10:11:18,3711,3711,116,214066.7086,0,0,
E,2018-11-03 10:11:20,3708,3708,141,214067.9673,0.016666665,1.25865314,
E,2018-11-03 10:11:21,3711,3711,502,214068.5966,0.008333335,0.629326768,
E,2018-11-03 10:11:23,3708,3708,129,214069.8553,0.016666665,1.25865314,
E,2018-11-03 10:11:23,3714,3711,132,214069.8553,0,0,
E,2018-11-03 10:11:28,3711,3711,143,214073.0019,0.041666666,3.146633047,
E,2018-11-03 10:11:28,3711,3711,304,214073.0019,0,0,
E,2018-11-03 10:11:29,3711,3711,129,214073.6312,0.008333335,0.629326768,
E,2018-11-03 10:11:30,3717,3717,111,214074.2605,0.008333335,0.629326768,
E,2018-11-03 10:11:30,3713,5301,502,214074.2605,0,0,
E,2018-11-03 10:11:30,3711,3711,502,214074.2605,0,0,
E,2018-11-03 10:11:30,3713,5301,143,214074.2605,0,0,
E,2018-11-03 10:11:32,3715,3715,410,214075.5192,0.016666665,1.25865314,
E,2018-11-03 10:11:34,3715,3715,139,214076.7778,0.016666665,1.25865314,
E,2018-11-03 10:11:34,3708,3708,501,214076.7778,0,0,
E,2018-11-03 10:11:36,3712,3708,309,214078.0365,0.016666671,1.258653535,
E,2018-11-03 10:11:37,3713,5301,344,214078.6658,0.00833333,0.629326372,
E,2018-11-03 10:11:37,3708,3708,142,214078.6658,0,0,
E,2018-11-03 10:11:38,3708,3708,142,214079.2952,0.008333335,0.629326768,
E,2018-11-03 10:11:39,3711,3711,502,214079.9245,0.00833333,0.629326372,
E,2018-11-03 10:11:42,3711,3711,601,214081.8125,0.025000001,1.887979907,
E,2018-11-03 10:11:44,3713,5301,136,214083.0711,0.016666671,1.258653535,
E,2018-11-03 10:11:45,3711,3711,142,214083.7004,0.00833333,0.629326372,
E,2018-11-03 10:11:46,3708,3708,502,214084.3298,0.008333335,0.629326768,
E,2018-11-03 10:11:52,3708,3708,502,214088.1057,0.050000001,3.775959815,
E,2018-11-03 10:11:53,3711,3711,502,214088.7351,0.00833333,0.629326372,
E,2018-11-03 10:11:53,3708,3708,412,214088.7351,0,0,
E,2018-11-03 10:11:53,3713,5301,303,214088.7351,0,0,
I,2018-11-03 10:11:57,3715,3715,344,214091.2524,0.033333336,2.517306675,
I,2018-11-03 10:12:00,3709,3711,133,214093.1403,0.025000001,1.887979907,
I,2018-11-03 10:12:00,3715,5317,352,214093.1403,0,0,
I,2018-11-03 10:12:01,3714,3715,127,214093.7697,0.00833333,0.629326372,
E,2018-11-03 10:12:02,3715,3507,142,214094.399,0.008333335,0.629326768,
E,2018-11-03 10:12:07,3715,3715,351,214097.5456,0.041666666,3.146633047,
E,2018-11-03 10:12:07,3711,3711,502,214097.5456,0,0,
E,2018-11-03 10:12:08,3708,3708,220,214098.175,0.008333335,0.629326768,
E,2018-11-03 10:12:08,3708,3708,601,214098.175,0,0,
E,2018-11-03 10:12:08,3713,5301,122,214098.175,0,0,
E,2018-11-03 10:12:09,3711,3711,116,214098.8043,0.00833333,0.629326372,
E,2018-11-03 10:12:11,3715,4712,142,214100.0629,0.016666671,1.258653535,
E,2018-11-03 10:12:14,3711,3711,116,214101.9509,0.024999995,1.887979512,
E,2018-11-03 10:12:15,3711,3711,502,214102.5802,0.008333335,0.629326768,
E,2018-11-03 10:12:16,3713,5301,244,214103.2096,0.008333335,0.629326768,
E,2018-11-03 10:12:18,3711,3711,601,214104.4682,0.016666665,1.25865314,
E,2018-11-03 10:12:19,3711,3711,327,214105.0975,0.008333335,0.629326768,
E,2018-11-03 10:12:22,3711,3711,502,214106.9855,0.024999995,1.887979512,
E,2018-11-03 10:12:22,3711,3711,303,214106.9855,0,0,
E,2018-11-03 10:12:22,3711,3711,601,214106.9855,0,0,
E,2018-11-03 10:12:23,3713,5301,116,214107.6149,0.008333335,0.629326768,
E,2018-11-03 10:12:23,3715,3715,142,214107.6149,0,0,
E,2018-11-03 10:12:23,3708,3708,502,214107.6149,0,0,
E,2018-11-03 10:12:26,3708,3708,330,214109.5028,0.025000001,1.887979907,
E,2018-11-03 10:12:27,3713,5301,330,214110.1322,0.008333335,0.629326768,
E,2018-11-03 10:12:28,3713,5301,142,214110.7615,0.00833333,0.629326372,
E,2018-11-03 10:12:30,3714,3708,136,214112.0201,0.016666665,1.25865314,
E,2018-11-03 10:12:30,3711,3711,143,214112.0201,0,0,
E,2018-11-03 10:12:33,3715,3715,116,214113.9081,0.025000001,1.887979907,
E,2018-11-03 10:12:35,3711,3711,142,214115.1668,0.016666671,1.258653535,
E,2018-11-03 10:12:35,3708,3708,305,214115.1668,0,0,
E,2018-11-03 10:12:37,3711,3711,142,214116.4254,0.016666665,1.25865314,
E,2018-11-03 10:12:41,3708,3708,111,214118.9427,0.033333331,2.517306279,
E,2018-11-03 10:12:41,3714,3708,502,214118.9427,0,0,
E,2018-11-03 10:12:42,3713,5301,133,214119.5721,0.008333335,0.629326768,
E,2018-11-03 10:12:43,3714,3708,133,214120.2014,0.008333335,0.629326768,
E,2018-11-03 10:12:48,3713,5301,132,214123.348,0.041666666,3.146633047,
E,2018-11-03 10:12:51,3711,3711,141,214125.236,0.025000001,1.887979907,
E,2018-11-03 10:12:54,3708,3708,309,214127.124,0.025000001,1.887979907,
E,2018-11-03 10:12:54,3708,3708,502,214127.124,0,0,
E,2018-11-03 10:12:55,3708,3708,141,214127.7533,0.00833333,0.629326372,
E,2018-11-03 10:12:59,3708,3708,303,214130.2706,0.033333336,2.517306675,
I,2018-11-03 10:13:01,3713,5317,502,214131.5293,0.016666665,1.25865314,
I,2018-11-03 10:13:05,3709,3709,142,214134.0466,0.033333331,2.517306279,
I,2018-11-03 10:13:05,3715,3715,502,214134.0466,0,0,
I,2018-11-03 10:13:06,3708,3708,136,214134.6759,0.008333335,0.629326768,
E,2018-11-03 10:13:06,3713,5301,143,214134.6759,0,0,
E,2018-11-03 10:13:06,3714,3708,122,214134.6759,0,0,
E,2018-11-03 10:13:06,3711,3711,143,214134.6759,0,0,
E,2018-11-03 10:13:06,3713,5301,502,214134.6759,0,0,
E,2018-11-03 10:13:06,3711,3711,344,214134.6759,0,0,
E,2018-11-03 10:13:06,3714,3714,137,214134.6759,0,0,
E,2018-11-03 10:13:08,3713,5301,307,214135.9346,0.016666665,1.25865314,
E,2018-11-03 10:13:10,3708,3708,303,214137.1932,0.016666671,1.258653535,
E,2018-11-03 10:13:12,3715,3715,116,214138.4519,0.016666665,1.25865314,
E,2018-11-03 10:13:13,3711,3711,502,214139.0812,0.00833333,0.629326372,
E,2018-11-03 10:13:14,3708,3708,142,214139.7105,0.008333335,0.629326768,
E,2018-11-03 10:13:14,3711,3711,110,214139.7105,0,0,
E,2018-11-03 10:13:15,3711,3711,133,214140.3398,0.008333335,0.629326768,
E,2018-11-03 10:13:17,3713,5301,244,214141.5985,0.016666665,1.25865314,
E,2018-11-03 10:13:17,3714,3708,116,214141.5985,0,0,
E,2018-11-03 10:13:19,3708,3708,419,214142.8571,0.016666665,1.25865314,
E,2018-11-03 10:13:20,3713,5141,118,214143.4865,0.008333335,0.629326768,
E,2018-11-03 10:13:23,3711,3711,136,214145.3744,0.025000001,1.887979907,
E,2018-11-03 10:13:24,3715,3715,305,214146.0038,0.00833333,0.629326372,
E,2018-11-03 10:13:25,3713,5301,116,214146.6331,0.008333335,0.629326768,
E,2018-11-03 10:13:27,3714,3711,304,214147.8918,0.016666665,1.25865314,
E,2018-11-03 10:13:28,3708,3708,315,214148.5211,0.008333335,0.629326768,
E,2018-11-03 10:13:28,3711,3711,502,214148.5211,0,0,
E,2018-11-03 10:13:31,3715,3715,502,214150.4091,0.025000001,1.887979907,
E,2018-11-03 10:13:32,3713,5301,142,214151.0384,0.00833333,0.629326372,
E,2018-11-03 10:13:32,3713,5301,122,214151.0384,0,0,
E,2018-11-03 10:13:33,3711,3711,110,214151.6677,0.008333335,0.629326768,
E,2018-11-03 10:13:35,3711,3711,601,214152.9264,0.016666665,1.25865314,
E,2018-11-03 10:13:42,3708,3708,304,214157.3317,0.058333336,4.405286582,
E,2018-11-03 10:13:42,3711,3711,142,214157.3317,0,0,
E,2018-11-03 10:13:42,3713,5301,143,214157.3317,0,0,
E,2018-11-03 10:13:42,3713,5301,425,214157.3317,0,0,
E,2018-11-03 10:13:43,3713,5301,502,214157.961,0.00833333,0.629326372,
E,2018-11-03 10:13:46,3711,3711,244,214159.849,0.025000001,1.887979907,
E,2018-11-03 10:13:47,3711,3711,142,214160.4783,0.008333335,0.629326768,
E,2018-11-03 10:13:48,3714,3708,142,214161.1076,0.00833333,0.629326372,
E,2018-11-03 10:13:49,3711,3711,502,214161.7369,0.008333335,0.629326768,
E,2018-11-03 10:13:52,3714,3708,142,214163.6249,0.025000001,1.887979907,
E,2018-11-03 10:13:53,3711,3711,111,214164.2542,0.008333335,0.629326768,
E,2018-11-03 10:13:56,3708,3708,138,214166.1422,0.024999995,1.887979512,
E,2018-11-03 10:13:57,3715,3715,502,214166.7716,0.008333335,0.629326768,
I,2018-11-03 10:13:57,3715,3715,122,214166.7716,0,0,
I,2018-11-03 10:14:00,3715,5317,129,214168.6595,0.025000001,1.887979907,
I,2018-11-03 10:14:00,3708,3708,336,214168.6595,0,0,
I,2018-11-03 10:14:01,3708,3708,129,214169.2889,0.008333335,0.629326768,
E,2018-11-03 10:14:07,3714,3711,601,214173.0648,0.049999996,3.775959419,
E,2018-11-03 10:14:10,3711,3711,502,214174.9528,0.025000001,1.887979907,
E,2018-11-03 10:14:10,3708,3708,347,214174.9528,0,0,
E,2018-11-03 10:14:11,3711,3711,423,214175.5821,0.008333335,0.629326768,
E,2018-11-03 10:14:11,3708,3708,141,214175.5821,0,0,
E,2018-11-03 10:14:17,3714,3708,502,214179.3581,0.050000001,3.775959815,
E,2018-11-03 10:14:17,3708,3708,601,214179.3581,0,0,
E,2018-11-03 10:14:17,3713,5301,116,214179.3581,0,0,
E,2018-11-03 10:14:18,3711,3711,501,214179.9874,0.00833333,0.629326372,
E,2018-11-03 10:14:18,3713,5301,601,214179.9874,0,0,
E,2018-11-03 10:14:21,3708,3708,116,214181.8754,0.025000001,1.887979907,
E,2018-11-03 10:14:21,3713,5301,111,214181.8754,0,0,
E,2018-11-03 10:14:22,3711,3711,116,214182.5047,0.008333335,0.629326768,
E,2018-11-03 10:14:25,3708,3708,502,214184.3927,0.025000001,1.887979907,
E,2018-11-03 10:14:26,3712,3712,502,214185.022,0.00833333,0.629326372,
E,2018-11-03 10:14:26,3713,5301,304,214185.022,0,0,
E,2018-11-03 10:14:26,3713,5301,609,214185.022,0,0,
E,2018-11-03 10:14:27,3712,3708,214,214185.6514,0.008333335,0.629326768,
E,2018-11-03 10:14:33,3711,3711,129,214189.4273,0.050000001,3.775959815,
E,2018-11-03 10:14:33,3711,3711,111,214189.4273,0,0,
E,2018-11-03 10:14:35,3713,5301,142,214190.686,0.016666665,1.25865314,
E,2018-11-03 10:14:39,3708,3708,502,214193.2033,0.033333331,2.517306279,
E,2018-11-03 10:14:39,3713,5141,601,214193.2033,0,0,
E,2018-11-03 10:14:39,3708,3708,309,214193.2033,0,0,
E,2018-11-03 10:14:40,3711,3711,133,214193.8326,0.008333335,0.629326768,
E,2018-11-03 10:14:42,3713,5301,304,214195.0913,0.016666665,1.25865314,
E,2018-11-03 10:14:42,3708,3708,122,214195.0913,0,0,
E,2018-11-03 10:14:48,3713,5301,116,214198.8672,0.050000001,3.775959815,
E,2018-11-03 10:14:48,3713,3715,110,214198.8672,0,0,
E,2018-11-03 10:14:48,3708,3708,305,214198.8672,0,0,
E,2018-11-03 10:14:51,3713,5301,502,214200.7552,0.025000001,1.887979907,
E,2018-11-03 10:14:53,3713,5301,502,214202.0138,0.016666665,1.25865314,
E,2018-11-03 10:14:57,3711,3711,303,214204.5312,0.033333336,2.517306675,
I,2018-11-03 10:15:00,3720,3715,502,214206.4191,0.025000001,1.887979907,
E,2018-11-03 10:15:00,3713,5301,502,214206.4191,0,0,
E,2018-11-03 10:15:00,3713,5301,502,214206.4191,0,0,
E,2018-11-03 10:15:01,3711,3711,116,214207.0485,0.00833333,0.629326372,
E,2018-11-03 10:15:01,3713,5301,116,214207.0485,0,0,
E,2018-11-03 10:15:03,3714,3708,142,214208.3071,0.016666671,1.258653535,
E,2018-11-03 10:15:03,3711,3711,142,214208.3071,0,0,
E,2018-11-03 10:15:03,3713,5141,142,214208.3071,0,0,
E,2018-11-03 10:15:10,3711,3711,502,214212.7124,0.058333331,4.405286187,
E,2018-11-03 10:15:13,3711,3711,116,214214.6004,0.025000001,1.887979907,
E,2018-11-03 10:15:14,3711,3711,142,214215.2297,0.00833333,0.629326372,
E,2018-11-03 10:15:14,3708,3708,116,214215.2297,0,0,
E,2018-11-03 10:15:17,3713,5301,304,214217.1177,0.025000001,1.887979907,
E,2018-11-03 10:15:17,3713,5301,142,214217.1177,0,0,
E,2018-11-03 10:15:17,3714,3708,502,214217.1177,0,0,
E,2018-11-03 10:15:25,3708,3708,501,214222.1523,0.066666667,5.034612954,
E,2018-11-03 10:15:32,3708,3708,302,214226.5576,0.058333336,4.405286582,
E,2018-11-03 10:15:32,3711,3711,142,214226.5576,0,0,
E,2018-11-03 10:15:32,3711,3711,305,214226.5576,0,0,
E,2018-11-03 10:15:34,3714,3708,412,214227.8162,0.016666665,1.25865314,
E,2018-11-03 10:15:40,3713,3715,142,214231.5922,0.050000001,3.775959815,
E,2018-11-03 10:15:42,3704,5316,309,214232.8508,0.016666665,1.25865314,
E,2018-11-03 10:15:46,3713,5301,303,214235.3682,0.033333336,2.517306675,
E,2018-11-03 10:15:51,3713,5301,502,214238.5148,0.041666666,3.146633047,
E,2018-11-03 10:15:51,3711,3711,502,214238.5148,0,0,
E,2018-11-03 10:15:58,3714,3708,303,214242.9201,0.058333331,4.405286187,
E,2018-11-03 10:15:59,3713,5301,307,214243.5494,0.008333335,0.629326768,
I,2018-11-03 10:16:03,3708,3708,136,214246.0667,0.033333331,2.517306279,
I,2018-11-03 10:16:07,3720,3715,502,214248.584,0.033333336,2.517306675,
I,2018-11-03 10:16:07,3713,5317,133,214248.584,0,0,
I,2018-11-03 10:16:07,3715,3715,502,214248.584,0,0,
I,2018-11-03 10:16:08,3714,3714,303,214249.2133,0.00833333,0.629326372,
E,2018-11-03 10:16:08,3715,3715,141,214249.2133,0,0,
E,2018-11-03 10:16:11,3715,3715,142,214251.1013,0.025000001,1.887979907,
E,2018-11-03 10:16:11,3711,3711,142,214251.1013,0,0,
E,2018-11-03 10:16:14,3708,3708,445,214252.9893,0.025000001,1.887979907,
E,2018-11-03 10:16:15,3715,5317,502,214253.6186,0.008333335,0.629326768,
E,2018-11-03 10:16:16,3713,5301,116,214254.248,0.00833333,0.629326372,
E,2018-11-03 10:16:16,3713,5301,502,214254.248,0,0,
E,2018-11-03 10:16:16,3711,3711,304,214254.248,0,0,
E,2018-11-03 10:16:16,3711,3711,112,214254.248,0,0,
E,2018-11-03 10:16:17,3711,3711,112,214254.8773,0.008333335,0.629326768,
E,2018-11-03 10:16:19,3714,3711,231,214256.1359,0.016666665,1.25865314,
E,2018-11-03 10:16:22,3713,5141,601,214258.0239,0.025000001,1.887979907,
E,2018-11-03 10:16:23,3715,101,502,214258.6532,0.008333335,0.629326768,
E,2018-11-03 10:16:23,3716,5301,129,214258.6532,0,0,
E,2018-11-03 10:16:24,3708,3708,310,214259.2826,0.00833333,0.629326372,
E,2018-11-03 10:16:24,3715,3715,127,214259.2826,0,0,
E,2018-11-03 10:16:26,3711,3711,111,214260.5412,0.016666671,1.258653535,
E,2018-11-03 10:16:33,3713,5301,110,214264.9465,0.058333331,4.405286187,
E,2018-11-03 10:16:33,3713,5301,502,214264.9465,0,0,
E,2018-11-03 10:16:34,3720,3720,304,214265.5758,0.008333335,0.629326768,
E,2018-11-03 10:16:34,3713,5301,601,214265.5758,0,0,
E,2018-11-03 10:16:40,3711,3711,502,214269.3518,0.049999996,3.775959419,
E,2018-11-03 10:16:43,3713,5301,502,214271.2398,0.025000001,1.887979907,
E,2018-11-03 10:16:47,3708,3708,304,214273.7571,0.033333336,2.517306675,
E,2018-11-03 10:16:47,3711,3711,501,214273.7571,0,0,
E,2018-11-03 10:16:47,3711,3711,327,214273.7571,0,0,
